id,original_logprob_q,original_logprob_qr,original_uplift,lexical_logprob_q,lexical_logprob_qr,lexical_uplift,syntactic_logprob_q,syntactic_logprob_qr,syntactic_uplift,contextual_logprob_q,contextual_logprob_qr,contextual_uplift,mean_uplift
450,-3.5625,-0.0107421875,3.5517578125,-7.09375,-0.0002079010009765625,7.093542098999023,-6.21875,-0.0263671875,6.1923828125,-4.5,-0.000370025634765625,4.499629974365234,5.3343281745910645
452,-12.75,-4.172325134277344e-05,12.749958276748657,-10.5,-1.8596649169921875e-05,10.49998140335083,-9.4375,-2.002716064453125e-05,9.437479972839355,-15.0,-3.218650817871094e-05,14.999967813491821,11.921846866607666
453,-12.875,-0.314453125,12.560546875,-2.796875,-8.344650268554688e-07,2.796874165534973,-3.21875,-1.0728836059570312e-06,3.218748927116394,-5.0,-4.5299530029296875e-06,4.999995470046997,5.894041359424591
455,-0.8359375,-0.000339508056640625,0.8355979919433594,-0.9296875,-0.00445556640625,0.92523193359375,-11.0625,-6.25,4.8125,-0.470703125,-1.375,-0.904296875,1.4172582626342773
456,-9.6875,-6.4849853515625e-05,9.687435150146484,-10.5,-0.00020694732666015625,10.49979305267334,-10.75,-0.000270843505859375,10.74972915649414,-3.546875,-0.00016689300537109375,3.546708106994629,8.620916366577148
457,-0.255859375,0.0,0.255859375,-0.478515625,0.0,0.478515625,-11.0625,-0.1826171875,10.8798828125,-0.251953125,0.0,0.251953125,2.966552734375
459,-8.375,-0.004241943359375,8.370758056640625,-8.5,-5.960464477539062e-07,8.499999403953552,-9.125,-7.152557373046875e-07,9.124999284744263,-9.375,-0.0081787109375,9.3668212890625,8.840644508600235
461,-9.0,0.0,9.0,-3.40625,-4.90625,-1.5,-5.59375,0.0,5.59375,-8.5,0.0,8.5,5.3984375
463,-7.40625,-4.9591064453125e-05,7.406200408935547,-6.09375,-9.72747802734375e-05,6.093652725219727,-2.625,-2.586841583251953e-05,2.6249741315841675,-10.9375,-0.00152587890625,10.93597412109375,6.765200346708298
464,-6.3125,-6.079673767089844e-05,6.312439203262329,-7.5,-7.104873657226562e-05,7.499928951263428,-6.03125,-3.600120544433594e-05,6.031213998794556,-7.78125,-6.67572021484375e-06,7.781243324279785,6.906206369400024
466,-5.1875,-0.00115966796875,5.18634033203125,-10.375,-0.0027618408203125,10.372238159179688,-4.90625,-0.001708984375,4.904541015625,-15.875,-0.0301513671875,15.8448486328125,9.07699203491211
467,-10.75,-0.0001430511474609375,10.749856948852539,-8.875,-6.532669067382812e-05,8.874934673309326,-9.75,-0.00011301040649414062,9.749886989593506,-8.875,-8.0108642578125e-05,8.874919891357422,9.562399625778198
469,-5.15625,-6.151199340820312e-05,5.156188488006592,-3.625,-0.38671875,3.23828125,-4.9375,-4.863739013671875e-05,4.937451362609863,-2.984375,-0.00016307830810546875,2.9842119216918945,4.079033255577087
472,-19.625,-0.006561279296875,19.618438720703125,-19.75,-0.0011138916015625,19.748886108398438,-18.5,-0.263671875,18.236328125,-20.625,-0.0010833740234375,20.623916625976562,19.55689239501953
473,-7.125,-8.916854858398438e-05,7.124910831451416,-20.625,-5.7220458984375e-05,20.624942779541016,-11.0625,-2.562999725341797e-05,11.062474370002747,-9.125,-3.9577484130859375e-05,9.12496042251587,11.984322100877762
474,-3.984375,-3.123283386230469e-05,3.9843437671661377,-1.6875,-2.1576881408691406e-05,1.6874784231185913,-5.34375,-9.179115295410156e-06,5.343740820884705,-3.265625,0.0,3.265625,3.5702970027923584
476,-11.6875,-1.6808509826660156e-05,11.687483191490173,-11.3125,-3.361701965332031e-05,11.312466382980347,-11.1875,-5.7697296142578125e-05,11.187442302703857,-11.5625,-6.556510925292969e-06,11.562493443489075,11.437471330165863
479,-5.5,-0.2041015625,5.2958984375,-4.3125,0.0,4.3125,-4.4375,-0.205078125,4.232421875,-9.0,-0.478515625,8.521484375,5.590576171875
480,-10.25,-14.875,-4.625,-7.53125,-0.000370025634765625,7.530879974365234,-10.25,-0.169921875,10.080078125,-9.375,-0.00014019012451171875,9.374859809875488,5.590204477310181
481,-2.640625,-5.9604644775390625e-06,2.6406190395355225,-0.40234375,-8.58306884765625e-06,0.40233516693115234,-0.01080322265625,-7.82012939453125e-05,0.010725021362304688,-0.001983642578125,-1.239776611328125e-05,0.0019712448120117188,0.7639126181602478
482,-25.375,-0.5078125,24.8671875,-25.25,-0.0040283203125,25.2459716796875,-22.0,-0.2080078125,21.7919921875,-29.0,-0.103515625,28.896484375,25.200408935546875
483,-8.6875,-2.765655517578125e-05,8.687472343444824,-5.5,-0.0003833770751953125,5.499616622924805,-7.71875,-4.625,3.09375,-10.4375,-10.6875,-0.25,4.257709741592407
484,-11.0625,-0.09326171875,10.96923828125,-7.375,-0.001861572265625,7.373138427734375,-5.71875,-0.859375,4.859375,-7.90625,-0.01904296875,7.88720703125,7.772239685058594
485,-8.8125,-5.841255187988281e-06,8.812494158744812,-8.4375,-8.702278137207031e-06,8.437491297721863,-9.5625,-1.4901161193847656e-05,9.562485098838806,-10.0625,-5.888938903808594e-05,10.062441110610962,9.21872791647911
486,-7.3125,-7.152557373046875e-07,7.312499284744263,-6.21875,-3.5762786865234375e-07,6.218749642372131,-5.625,-1.1920928955078125e-07,5.6249998807907104,-13.25,-0.0211181640625,13.2288818359375,8.096282660961151
490,-3.140625,-0.000507354736328125,3.140117645263672,-3.78125,-0.000701904296875,3.780548095703125,-3.234375,-0.00095367431640625,3.2334213256835938,-2.765625,-0.0009002685546875,2.7647247314453125,3.229702949523926
491,-2.25,-1.1801719665527344e-05,2.2499881982803345,-6.96875,-6.008148193359375e-05,6.968689918518066,-8.9375,-0.000141143798828125,8.937358856201172,-9.4375,-8.58306884765625e-06,9.437491416931152,6.898382097482681
494,-9.375,-5.75,3.625,-9.0625,-2.578125,6.484375,-5.15625,-0.0380859375,5.1181640625,-8.625,-0.162109375,8.462890625,5.922607421875
495,-1.609375,-0.002227783203125,1.607147216796875,-2.984375,-5.0625,-2.078125,-8.4375,-4.28125,4.15625,-2.703125,-0.00057220458984375,2.7025527954101562,1.5969562530517578
496,-10.875,-0.00020503997802734375,10.874794960021973,-10.3125,-7.343292236328125e-05,10.312426567077637,-8.3125,-0.000152587890625,8.312347412109375,-9.75,-0.00011014938354492188,9.749889850616455,9.81236469745636
497,-6.09375,-0.08935546875,6.00439453125,-1.421875,-5.0067901611328125e-05,1.4218249320983887,-1.0859375,-1.9550323486328125e-05,1.0859179496765137,-1.9375,-5.364418029785156e-06,1.9374946355819702,2.612408012151718
498,-6.0625,-1.5139579772949219e-05,6.062484860420227,-7.625,-1.52587890625e-05,7.6249847412109375,-8.8125,-5.78125,3.03125,-0.158203125,-4.2438507080078125e-05,0.15816068649291992,4.219220072031021
500,-8.125,-5.53131103515625e-05,8.124944686889648,-7.90625,-4.1484832763671875e-05,7.906208515167236,-4.5625,-5.340576171875e-05,4.562446594238281,-5.53125,-0.0003070831298828125,5.530942916870117,6.531135678291321
