id,orig_Z,orig_uplift_conf,orig_necessity_conf,orig_base_lp_gold,orig_half_lp_gold,orig_full_lp_gold,orig_base_issue,orig_half_issue,orig_full_issue,orig_correct_letter,orig_options_json,lex_Z,lex_uplift_conf,lex_necessity_conf,lex_base_lp_gold,lex_half_lp_gold,lex_full_lp_gold,lex_base_issue,lex_half_issue,lex_full_issue,lex_correct_letter,lex_options_json,syn_Z,syn_uplift_conf,syn_necessity_conf,syn_base_lp_gold,syn_half_lp_gold,syn_full_lp_gold,syn_base_issue,syn_half_issue,syn_full_issue,syn_correct_letter,syn_options_json,ctx_Z,ctx_uplift_conf,ctx_necessity_conf,ctx_base_lp_gold,ctx_half_lp_gold,ctx_full_lp_gold,ctx_base_issue,ctx_half_issue,ctx_full_issue,ctx_correct_letter,ctx_options_json,Z_cluster_mean,Z_cluster_coverage,uplift_conf_cluster_mean,uplift_conf_cluster_coverage,necessity_conf_cluster_mean,necessity_conf_cluster_coverage
258,-0.027117433,0.02645904947,0.23934682647,-0.027117433,-0.24000521,-0.00065838353,OK,OK,OK,D,"{""A"": ""469"", ""B"": ""936"", ""C"": ""458"", ""D"": ""468""}",-0.011265882,0.0107100545,0.0025323765,-0.011265882,-0.003088204,-0.0005558275,OK,OK,OK,B,"{""A"": ""467"", ""B"": ""468"", ""C"": ""936"", ""D"": ""478""}",-0.083686695,0.08334333278,0.0135633697799999,-0.083686695,-0.013906732,-0.00034336222,OK,OK,OK,D,"{""A"": ""467"", ""B"": ""458"", ""C"": ""469"", ""D"": ""468""}",-0.036692597,0.03633839168,0.2902941646799999,-0.036692597,-0.29064837,-0.00035420532,OK,OK,OK,B,"{""A"": ""469"", ""B"": ""468"", ""C"": ""467"", ""D"": ""936""}",-0.03969065175,4,0.0392127071075,4,0.13643418435749993,4
261,-0.38226527,0.346371997,0.134196197,-0.38226527,-0.17008947,-0.035893273,OK,OK,OK,C,"{""A"": ""13"", ""B"": ""22"", ""C"": ""12"", ""D"": ""6""}",-2.5396962,2.5395134917099997,0.07193530571,-2.5396962,-0.072118014,-0.00018270829,OK,OK,OK,B,"{""A"": ""13"", ""B"": ""12"", ""C"": ""6"", ""D"": ""22""}",-0.9422864,0.940614042,0.005001744,-0.9422864,-0.006674102,-0.001672358,OK,OK,OK,D,"{""A"": ""11"", ""B"": ""24"", ""C"": ""2"", ""D"": ""12""}",-0.1265822,0.12641450751,0.02184716151,-0.1265822,-0.022014854,-0.00016769249,OK,OK,OK,D,"{""A"": ""6"", ""B"": ""2"", ""C"": ""13"", ""D"": ""12""}",-0.9977075175,4,0.9882285095549999,4,0.05824510205499999,4
262,-0.1774238,0.17726111224,0.01789731224,-0.1774238,-0.01806,-0.00016268776,OK,OK,OK,D,"{""A"": ""17800"", ""B"": ""8890"", ""C"": ""8901"", ""D"": ""8900""}",-0.13888201,0.1386209677,0.0009087357,-0.13888201,-0.001169778,-0.0002610423,OK,OK,OK,B,"{""A"": ""8899"", ""B"": ""8900"", ""C"": ""4450"", ""D"": ""8890""}",-0.20633985,0.2061666758599999,0.28114519586,-0.20633985,-0.28131837,-0.00017317414,OK,OK,OK,C,"{""A"": ""8910"", ""B"": ""17800"", ""C"": ""8900"", ""D"": ""8899""}",-0.039679702,0.03954298661,0.03332915761,-0.039679702,-0.033465873,-0.00013671539,OK,OK,OK,D,"{""A"": ""8910"", ""B"": ""17800"", ""C"": ""8901"", ""D"": ""8900""}",-0.1405813405,4,0.14039793560249997,4,0.0833201003525,4
264,-0.0029013818,0.0027245133,0.1335325815,-0.0029013818,-0.13370945,-0.0001768685,OK,OK,OK,B,"{""A"": ""73"", ""B"": ""83"", ""C"": ""93"", ""D"": ""84""}",-0.0028519307,0.00275657178,0.00557408908,-0.0028519307,-0.005669448,-9.535892e-05,OK,OK,OK,C,"{""A"": ""82"", ""B"": ""41.5"", ""C"": ""83"", ""D"": ""84""}",-0.0002189472,0.000196179946,0.000474579246,-0.0002189472,-0.0004973465,-2.2767254e-05,OK,OK,OK,A,"{""A"": ""83"", ""B"": ""166"", ""C"": ""41.5"", ""D"": ""84""}",-0.0135803195,0.01353383135,0.13068739185,-0.0135803195,-0.13073388,-4.648815e-05,OK,OK,OK,A,"{""A"": ""83"", ""B"": ""93"", ""C"": ""166"", ""D"": ""84""}",-0.0048881448,4,0.004802774094,4,0.067567160419,4
265,-0.21255681,0.21165612247,0.34552288247,-0.21255681,-0.34642357,-0.00090068753,OK,OK,OK,C,"{""A"": ""89"", ""B"": ""87"", ""C"": ""88"", ""D"": ""78""}",-0.19009401,0.166241421,0.349163351,-0.19009401,-0.37301594,-0.023852589,OK,OK,OK,C,"{""A"": ""87"", ""B"": ""89"", ""C"": ""88"", ""D"": ""44""}",-0.104575485,0.1037398447,0.5647602297,-0.104575485,-0.56559587,-0.0008356403,OK,OK,OK,C,"{""A"": ""44"", ""B"": ""176"", ""C"": ""88"", ""D"": ""87""}",-0.77199274,0.7713823597999999,0.6928330198,-0.77199274,-0.6934434,-0.0006103802,OK,OK,OK,C,"{""A"": ""87"", ""B"": ""44"", ""C"": ""88"", ""D"": ""89""}",-0.31980476125,4,0.31325493699249995,4,0.48806987074249997,4
266,-0.00020177959,0.000168995195,0.001664920605,-0.00020177959,-0.001697705,-3.2784395e-05,OK,OK,OK,A,"{""A"": ""800"", ""B"": ""801"", ""C"": ""400"", ""D"": ""790""}",-0.0012591983,0.001177783936,0.001993962636,-0.0012591983,-0.002075377,-8.1414364e-05,OK,OK,OK,D,"{""A"": ""790"", ""B"": ""799"", ""C"": ""810"", ""D"": ""800""}",-0.00025592058,0.000223017066,0.000377193116,-0.00025592058,-0.00041009663,-3.2903514e-05,OK,OK,OK,A,"{""A"": ""800"", ""B"": ""801"", ""C"": ""799"", ""D"": ""790""}",-0.004459495,0.004426353246,0.002243781546,-0.004459495,-0.0022769233,-3.3141754e-05,OK,OK,OK,A,"{""A"": ""800"", ""B"": ""400"", ""C"": ""799"", ""D"": ""790""}",-0.0015440983675,4,0.00149903736075,4,0.0015699644757499998,4
267,-3.1088822,3.10858196695,0.25603168695,-3.1088822,-0.25633192,-0.00030023305,OK,OK,OK,D,"{""A"": ""15"", ""B"": ""26"", ""C"": ""32"", ""D"": ""16""}",-0.0012462205,0.00118637607,0.00594205057,-0.0012462205,-0.006001895,-5.984443e-05,OK,OK,OK,C,"{""A"": ""6"", ""B"": ""8"", ""C"": ""16"", ""D"": ""15""}",-0.00070531626,0.00056300196,0.0407833187,-0.00070531626,-0.040925633,-0.0001423143,OK,OK,OK,B,"{""A"": ""8"", ""B"": ""16"", ""C"": ""32"", ""D"": ""15""}",-0.00059930276,0.0004592519,0.00440348314,-0.00059930276,-0.004543534,-0.00014005086,OK,OK,OK,D,"{""A"": ""26"", ""B"": ""17"", ""C"": ""6"", ""D"": ""16""}",-0.77785825988,4,0.7776976492200001,4,0.07679013484000001,4
268,-2.8215978,2.82126099103,0.04514228703,-2.8215978,-0.045479096,-0.00033680897,OK,OK,OK,C,"{""A"": ""27.5"", ""B"": ""110"", ""C"": ""55"", ""D"": ""65""}",-4.1100187,4.10954626148,0.01642886648,-4.1100187,-0.016901305,-0.00047243852,OK,OK,OK,C,"{""A"": ""54"", ""B"": ""27.5"", ""C"": ""55"", ""D"": ""65""}",-0.113779984,0.1132321367,0.0208678837,-0.113779984,-0.021415731,-0.0005478473,OK,OK,OK,D,"{""A"": ""65"", ""B"": ""110"", ""C"": ""54"", ""D"": ""55""}",-3.0644438,3.0282035539999996,1.302933754,-3.0644438,-1.339174,-0.036240246,OK,OK,OK,C,"{""A"": ""110"", ""B"": ""27.5"", ""C"": ""55"", ""D"": ""65""}",-2.527460071,4,2.5180607358025,4,0.3463431978025,4
269,-0.00053248246,0.00034333806,0.0006904560999999,-0.00053248246,-0.0008796005,-0.0001891444,OK,OK,OK,C,"{""A"": ""230"", ""B"": ""480"", ""C"": ""240"", ""D"": ""239""}",-0.00019045552,8.019322e-05,0.0076746726999999,-0.00019045552,-0.007784935,-0.0001102623,OK,OK,OK,D,"{""A"": ""241"", ""B"": ""250"", ""C"": ""230"", ""D"": ""240""}",-0.00090473826,0.000784815614,0.001831090854,-0.00090473826,-0.0019510135,-0.000119922646,OK,OK,OK,D,"{""A"": ""239"", ""B"": ""241"", ""C"": ""120"", ""D"": ""240""}",-0.0015366846,0.00128743404,3.5734259999999985e-05,-0.0015366846,-0.00028498482,-0.00024925056,OK,OK,OK,B,"{""A"": ""120"", ""B"": ""240"", ""C"": ""480"", ""D"": ""230""}",-0.00079109021,4,0.0006239452335,4,0.00255798847849995,4
270,-0.006578306,0.0065291950719999,0.098298054072,-0.006578306,-0.098347165,-4.9110928e-05,OK,OK,OK,A,"{""A"": ""5"", ""B"": ""6"", ""C"": ""2.5"", ""D"": ""10""}",-1.8231164,1.8225348448,2.7110208447999997,-1.8231164,-2.7116024,-0.0005815552,OK,OK,OK,D,"{""A"": ""6"", ""B"": ""15"", ""C"": ""-5"", ""D"": ""5""}",-0.33508772,0.33480023356,0.0244094485599999,-0.33508772,-0.024696935,-0.00028748644,OK,OK,OK,B,"{""A"": ""4"", ""B"": ""5"", ""C"": ""2.5"", ""D"": ""6""}",-1.4870085,1.486978577784,1.249346377784,-1.4870085,-1.2493763,-2.9922216e-05,OK,OK,OK,A,"{""A"": ""5"", ""B"": ""2.5"", ""C"": ""4"", ""D"": ""6""}",-0.9129477315,4,0.912710712804,4,1.0207686813039998,4
272,-0.00038745248,0.00016111266,0.00872495818,-0.00038745248,-0.008951298,-0.00022633982,OK,OK,OK,D,"{""A"": ""15"", ""B"": ""6"", ""C"": ""4"", ""D"": ""5""}",-0.0134512205,0.0133158154499999,0.00100496105,-0.0134512205,-0.0011403661,-0.00013540505,OK,OK,OK,D,"{""A"": ""4"", ""B"": ""-5"", ""C"": ""15"", ""D"": ""5""}",-0.00021441655,9.7952814e-05,0.0056837252639999,-0.00021441655,-0.005800189,-0.000116463736,OK,OK,OK,B,"{""A"": ""15"", ""B"": ""5"", ""C"": ""2.5"", ""D"": ""4""}",-0.0001597089,9.580773e-05,0.00049156903,-0.0001597089,-0.0005554702,-6.390117e-05,OK,OK,OK,C,"{""A"": ""-5"", ""B"": ""6"", ""C"": ""5"", ""D"": ""2.5""}",-0.0035531996075,4,0.003417672163499975,4,0.003976303380999975,4
274,-4.189589,3.86591265,2.22278265,-4.189589,-2.546459,-0.32367635,OK,OK,OK,B,"{""A"": ""210"", ""B"": ""200"", ""C"": ""100"", ""D"": ""201""}",-1.3837352,1.3817729548,0.0284560598,-1.3837352,-0.030418305,-0.0019622452,OK,OK,OK,C,"{""A"": ""201"", ""B"": ""100"", ""C"": ""200"", ""D"": ""190""}",-0.12386709,0.12367341622,0.26105619622,-0.12386709,-0.26124987,-0.00019367378,OK,OK,OK,A,"{""A"": ""200"", ""B"": ""190"", ""C"": ""201"", ""D"": ""199""}",-0.025784884,0.02550764205,0.36692165805,-0.025784884,-0.3671989,-0.00027724195,OK,OK,OK,C,"{""A"": ""400"", ""B"": ""190"", ""C"": ""200"", ""D"": ""199""}",-1.4307440435,4,1.3492166657675,4,0.7198041410175,4
275,-0.028391203,0.0280085174,0.0464363014,-0.028391203,-0.046818987,-0.0003826856,OK,OK,OK,B,"{""A"": ""36000"", ""B"": ""72000"", ""C"": ""71990"", ""D"": ""72001""}",-1.4846828,1.48459089788,0.77066629788,-1.4846828,-0.7707582,-9.190212e-05,OK,OK,OK,A,"{""A"": ""72000"", ""B"": ""144000"", ""C"": ""71999"", ""D"": ""71990""}",-0.0030948578,0.00289975364,0.00598487214,-0.0030948578,-0.0061799763,-0.00019510416,OK,OK,OK,D,"{""A"": ""72001"", ""B"": ""144000"", ""C"": ""71990"", ""D"": ""72000""}",-0.017446728,0.01738199304,0.01155480904,-0.017446728,-0.011619544,-6.473496e-05,OK,OK,OK,A,"{""A"": ""72000"", ""B"": ""72010"", ""C"": ""36000"", ""D"": ""71990""}",-0.3834038972,4,0.38322029049,4,0.20866057011499997,4
276,-0.0012220502,0.00118986138,0.00407931488,-0.0012220502,-0.0041115037,-3.218882e-05,OK,OK,OK,A,"{""A"": ""90"", ""B"": ""45"", ""C"": ""89"", ""D"": ""91""}",-0.09684255,0.09681739839,0.01463214639,-0.09684255,-0.014657298,-2.515161e-05,OK,OK,OK,A,"{""A"": ""90"", ""B"": ""180"", ""C"": ""89"", ""D"": ""45""}",-0.001169778,0.00091373833,0.01093487833,-0.001169778,-0.011190918,-0.00025603967,OK,OK,OK,D,"{""A"": ""80"", ""B"": ""91"", ""C"": ""45"", ""D"": ""90""}",-0.0009672867,0.0008135352399999,0.00287396894,-0.0009672867,-0.0030277204,-0.00015375146,OK,OK,OK,B,"{""A"": ""89"", ""B"": ""90"", ""C"": ""100"", ""D"": ""80""}",-0.025050416225,4,0.024933633334999976,4,0.008130077135,4
277,-0.037514117,0.03745498833,0.3551763713299999,-0.037514117,-0.3552355,-5.912867e-05,OK,OK,OK,A,"{""A"": ""4"", ""B"": ""5"", ""C"": ""2"", ""D"": ""-6""}",-4.077192,4.0765524368,1.6937912368,-4.077192,-1.6944308,-0.0006395632,OK,OK,OK,C,"{""A"": ""5"", ""B"": ""-6"", ""C"": ""4"", ""D"": ""3""}",-0.012834162,0.01272044132,0.07416098932,-0.012834162,-0.07427471,-0.00011372068,OK,OK,OK,A,"{""A"": ""4"", ""B"": ""14"", ""C"": ""5"", ""D"": ""8""}",-2.739798,2.7393088716,1.4302094716,-2.739798,-1.4306986,-0.0004891284,OK,OK,OK,B,"{""A"": ""-6"", ""B"": ""4"", ""C"": ""3"", ""D"": ""2""}",-1.71683456975,4,1.7165091845125002,4,0.8883345172625,4
278,-0.0017391153,0.00147211737,0.00850214907,-0.0017391153,-0.008769147,-0.00026699793,OK,OK,OK,D,"{""A"": ""235"", ""B"": ""244"", ""C"": ""468"", ""D"": ""234""}",-0.043048315,0.043006952083,0.020554802083,-0.043048315,-0.020596165,-4.1362917e-05,OK,OK,OK,C,"{""A"": ""224"", ""B"": ""244"", ""C"": ""234"", ""D"": ""117""}",-2.10366,2.103627930296,0.599026800296,-2.10366,-0.59905887,-3.2069704e-05,OK,OK,OK,A,"{""A"": ""234"", ""B"": ""224"", ""C"": ""244"", ""D"": ""117""}",-0.008809995,0.0087248864,0.0175127253999999,-0.008809995,-0.017597834,-8.51086e-05,OK,OK,OK,C,"{""A"": ""468"", ""B"": ""235"", ""C"": ""234"", ""D"": ""117""}",-0.539314356325,4,0.5392079715372501,4,0.16139911921224998,4
279,-0.11665287,0.11649959511,0.02435923911,-0.11665287,-0.024512514,-0.00015327489,OK,OK,OK,B,"{""A"": ""2"", ""B"": ""4"", ""C"": ""14"", ""D"": ""3""}",-0.6366799,0.63654115951,0.01152251551,-0.6366799,-0.011661256,-0.00013874049,OK,OK,OK,C,"{""A"": ""8"", ""B"": ""-6"", ""C"": ""4"", ""D"": ""3""}",-2.432451,2.43221500116,2.50530500116,-2.432451,-2.505541,-0.00023599884,OK,OK,OK,B,"{""A"": ""5"", ""B"": ""4"", ""C"": ""8"", ""D"": ""3""}",-0.60884845,0.60854297512,0.22230140512,-0.60884845,-0.22260688,-0.00030547488,OK,OK,OK,B,"{""A"": ""2"", ""B"": ""4"", ""C"": ""-6"", ""D"": ""5""}",-0.948658055,4,0.948449682725,4,0.690872040225,4
280,-0.007475812,0.00722870532,0.01160266732,-0.007475812,-0.011849774,-0.00024710668,OK,OK,OK,D,"{""A"": ""150"", ""B"": ""37.5"", ""C"": ""76"", ""D"": ""75""}",-0.005364744,0.00526568957,0.00213382897,-0.005364744,-0.0022328834,-9.905443e-05,OK,OK,OK,D,"{""A"": ""37.5"", ""B"": ""65"", ""C"": ""150"", ""D"": ""75""}",-0.00046182852,0.00037314452,0.0004231931999999,-0.00046182852,-0.0005118772,-8.8684e-05,OK,OK,OK,B,"{""A"": ""37.5"", ""B"": ""75"", ""C"": ""76"", ""D"": ""74""}",-0.0017475638,0.00167711097,0.00571634217,-0.0017475638,-0.005786795,-7.045283e-05,OK,OK,OK,C,"{""A"": ""85"", ""B"": ""74"", ""C"": ""75"", ""D"": ""76""}",-0.00376248708,4,0.003636162595,4,0.004969007914999974,4
281,-0.19249643,0.19237031586,0.0171297378599999,-0.19249643,-0.017255852,-0.00012611414,OK,OK,OK,D,"{""A"": ""22"", ""B"": ""10"", ""C"": ""5.5"", ""D"": ""11""}",-0.04816737,0.048150441755,0.022786372755,-0.04816737,-0.022803301,-1.6928245e-05,OK,OK,OK,A,"{""A"": ""11"", ""B"": ""22"", ""C"": ""12"", ""D"": ""10""}",-0.0018200262,0.00139169357,0.0107721333699999,-0.0018200262,-0.011200466,-0.00042833263,OK,OK,OK,C,"{""A"": ""22"", ""B"": ""1"", ""C"": ""11"", ""D"": ""12""}",-0.08705921,0.086921899,0.012447221,-0.08705921,-0.012584532,-0.000137311,OK,OK,OK,D,"{""A"": ""12"", ""B"": ""21"", ""C"": ""5.5"", ""D"": ""11""}",-0.08238575905,4,0.08220858754624999,4,0.01578386624624995,4
282,-0.021030402,0.0208323178,0.0006972422999999,-0.021030402,-0.0008953265,-0.0001980842,OK,OK,OK,C,"{""A"": ""140"", ""B"": ""35"", ""C"": ""70"", ""D"": ""80""}",-0.007098364,0.00696986768,0.0046221336799999,-0.007098364,-0.00475063,-0.00012849632,OK,OK,OK,B,"{""A"": ""35"", ""B"": ""70"", ""C"": ""140"", ""D"": ""60""}",-1.5095658,1.50936509329,0.31708417329,-1.5095658,-0.31728488,-0.00020070671,OK,OK,OK,B,"{""A"": ""35"", ""B"": ""70"", ""C"": ""71"", ""D"": ""140""}",-0.19075328,0.1905059351,0.0488713191,-0.19075328,-0.049118664,-0.0002473449,OK,OK,OK,C,"{""A"": ""69"", ""B"": ""140"", ""C"": ""70"", ""D"": ""60""}",-0.43211196150000003,4,0.4319183034675,4,0.09281871709249995,4
283,-0.05241371,0.051786773,0.0073970839999999,-0.05241371,-0.008024021,-0.000626937,OK,OK,OK,B,"{""A"": ""699"", ""B"": ""700"", ""C"": ""701"", ""D"": ""350""}",-0.04881039,0.0481645137,0.0078889086999999,-0.04881039,-0.008534785,-0.0006458763,OK,OK,OK,B,"{""A"": ""699"", ""B"": ""700"", ""C"": ""710"", ""D"": ""350""}",-0.1179658,0.1176474584,0.1950127284,-0.1179658,-0.19533107,-0.0003183416,OK,OK,OK,C,"{""A"": ""701"", ""B"": ""699"", ""C"": ""700"", ""D"": ""690""}",-0.011083773,0.01087949001,0.02136049901,-0.011083773,-0.021564782,-0.00020428299,OK,OK,OK,D,"{""A"": ""701"", ""B"": ""690"", ""C"": ""710"", ""D"": ""700""}",-0.057568418249999996,4,0.057119558777499996,4,0.05791480502749995,4
285,-0.0006334883,0.00052883033,0.0004188915299999,-0.0006334883,-0.0005235495,-0.00010465797,OK,OK,OK,D,"{""A"": ""38"", ""B"": ""49"", ""C"": ""24"", ""D"": ""48""}",-0.0019123498,0.001888390446,0.005457818346,-0.0019123498,-0.0054817777,-2.3959354e-05,OK,OK,OK,A,"{""A"": ""48"", ""B"": ""47"", ""C"": ""24"", ""D"": ""38""}",-0.00033752384,0.00018913373,0.00278056769,-0.00033752384,-0.0029289578,-0.00014839011,OK,OK,OK,D,"{""A"": ""58"", ""B"": ""24"", ""C"": ""49"", ""D"": ""48""}",-0.00026759348,4.411539999999998e-05,0.00176484932,-0.00026759348,-0.0019883274,-0.00022347808,OK,OK,OK,D,"{""A"": ""47"", ""B"": ""49"", ""C"": ""38"", ""D"": ""48""}",-0.0007877388549999999,4,0.0006626174764999999,4,0.002605531721499975,4
286,-0.029987864,0.02965582096,0.04019956696,-0.029987864,-0.04053161,-0.00033204304,OK,OK,OK,A,"{""A"": ""320"", ""B"": ""640"", ""C"": ""310"", ""D"": ""321""}",-0.002250024,0.00206004525,0.0018518186499999,-0.002250024,-0.0020417974,-0.00018997875,OK,OK,OK,D,"{""A"": ""319"", ""B"": ""330"", ""C"": ""160"", ""D"": ""320""}",-0.012461467,0.01230890696,0.01798686996,-0.012461467,-0.01813943,-0.00015256004,OK,OK,OK,C,"{""A"": ""640"", ""B"": ""160"", ""C"": ""320"", ""D"": ""321""}",-0.23591475,0.23558294523,0.03888726223,-0.23591475,-0.039219067,-0.00033180477,OK,OK,OK,D,"{""A"": ""330"", ""B"": ""640"", ""C"": ""310"", ""D"": ""320""}",-0.07015352625,4,0.0699019296,4,0.024731379449999973,4
289,-5.3236604,5.3235334520999995,0.0539834491,-5.3236604,-0.054110397,-0.0001269479,OK,OK,OK,B,"{""A"": ""3001"", ""B"": ""3000"", ""C"": ""6000"", ""D"": ""2999""}",-0.0020909752,-5.4053799999999926e-05,0.007841271,-0.0020909752,-0.0099863,-0.002145029,OK,OK,OK,D,"{""A"": ""1500"", ""B"": ""2999"", ""C"": ""3010"", ""D"": ""3000""}",-0.015705276,0.01564829446,0.25510656846,-0.015705276,-0.25516355,-5.698154e-05,OK,OK,OK,A,"{""A"": ""3000"", ""B"": ""3001"", ""C"": ""3010"", ""D"": ""1500""}",-0.00755081,0.00731862718,0.01748402518,-0.00755081,-0.017716208,-0.00023218282,OK,OK,OK,C,"{""A"": ""3001"", ""B"": ""3010"", ""C"": ""3000"", ""D"": ""2999""}",-1.3372518652999998,4,1.336611579985,4,0.083603828435,4
290,-0.16027275,0.1584134612,2.2873465112,-0.16027275,-2.2892058,-0.0018592888,OK,OK,OK,B,"{""A"": ""200"", ""B"": ""100"", ""C"": ""110"", ""D"": ""101""}",-0.0008748351,0.00083811939,0.01326067829,-0.0008748351,-0.013297394,-3.671571e-05,OK,OK,OK,A,"{""A"": ""100"", ""B"": ""90"", ""C"": ""99"", ""D"": ""110""}",-0.0008922289,0.0007115467,0.0219890628,-0.0008922289,-0.022169745,-0.0001806822,OK,OK,OK,D,"{""A"": ""99"", ""B"": ""101"", ""C"": ""110"", ""D"": ""100""}",-0.002848483,0.0027246319,0.0034136385,-0.002848483,-0.0035374896,-0.0001238511,OK,OK,OK,C,"{""A"": ""50"", ""B"": ""90"", ""C"": ""100"", ""D"": ""110""}",-0.041222074250000004,4,0.0406719397975,4,0.5815024726975,4
291,-0.0030346122,0.003017683955,0.0085189187549999,-0.0030346122,-0.008535847,-1.6928245e-05,OK,OK,OK,A,"{""A"": ""1"", ""B"": ""0"", ""C"": ""2"", ""D"": ""-9""}",-0.99959946,0.999547606673,0.014028055673,-0.99959946,-0.014079909,-5.1853327e-05,OK,OK,OK,A,"{""A"": ""1"", ""B"": ""11"", ""C"": ""2"", ""D"": ""-9""}",-0.0058061155,0.0047006403,0.0139237377999999,-0.0058061155,-0.015029213,-0.0011054752,OK,OK,OK,D,"{""A"": ""11"", ""B"": ""2"", ""C"": ""0.5"", ""D"": ""1""}",-0.11863437,0.1184602425,0.0042661374999999,-0.11863437,-0.004440265,-0.0001741275,OK,OK,OK,B,"{""A"": ""11"", ""B"": ""1"", ""C"": ""2"", ""D"": ""-9""}",-0.281768639425,4,0.28143154335700005,4,0.010184212431999925,4
292,-0.0012559837,0.00064405506,0.00148178506,-0.0012559837,-0.0020937137,-0.00061192864,OK,OK,OK,B,"{""A"": ""15990"", ""B"": ""16000"", ""C"": ""16001"", ""D"": ""16010""}",-0.015000879,0.01487583684,0.00179551654,-0.015000879,-0.0019205587,-0.00012504216,OK,OK,OK,D,"{""A"": ""8000"", ""B"": ""16001"", ""C"": ""16010"", ""D"": ""16000""}",-0.098225646,0.0978081598,0.0163877417999999,-0.098225646,-0.016805228,-0.0004174862,OK,OK,OK,B,"{""A"": ""32000"", ""B"": ""16000"", ""C"": ""15990"", ""D"": ""8000""}",-0.016559528,0.01637968008,0.00168193938,-0.016559528,-0.0018617873,-0.00017984792,OK,OK,OK,C,"{""A"": ""16010"", ""B"": ""16001"", ""C"": ""16000"", ""D"": ""15999""}",-0.032760509175,4,0.032426932945,4,0.0053367456949999755,4
293,-4.5981255,4.59795316005,0.82404856005,-4.5981255,-0.8242209,-0.00017233995,OK,OK,OK,D,"{""A"": ""171"", ""B"": ""160"", ""C"": ""85"", ""D"": ""170""}",-0.06842323,0.06828306,0.63153096,-0.06842323,-0.63167113,-0.00014017,OK,OK,OK,B,"{""A"": ""180"", ""B"": ""170"", ""C"": ""160"", ""D"": ""340""}",-0.47159642,0.47152310793,0.00883903193,-0.47159642,-0.008912344,-7.331207e-05,OK,OK,OK,C,"{""A"": ""180"", ""B"": ""340"", ""C"": ""170"", ""D"": ""160""}",-0.7627267,0.7625354101399999,0.05627335614,-0.7627267,-0.056464646,-0.00019128986,OK,OK,OK,B,"{""A"": ""160"", ""B"": ""170"", ""C"": ""171"", ""D"": ""85""}",-1.4752179625,4,1.47507368453,4,0.38017297703,4
294,-7.3684697,7.368211754580001,0.00714132578,-7.3684697,-0.0073992712,-0.00025794542,OK,OK,OK,C,"{""A"": ""69"", ""B"": ""39.5"", ""C"": ""79"", ""D"": ""89""}",-0.23021951,0.2297306197999999,0.6826471598,-0.23021951,-0.68313605,-0.0004888902,OK,OK,OK,A,"{""A"": ""79"", ""B"": ""69"", ""C"": ""158"", ""D"": ""39.5""}",-0.44629994,0.4455758025,0.0249032375,-0.44629994,-0.025627375,-0.0007241375,OK,OK,OK,C,"{""A"": ""80"", ""B"": ""69"", ""C"": ""79"", ""D"": ""78""}",-0.2698902,0.26964071123,0.13489388123,-0.2698902,-0.13514337,-0.00024948877,OK,OK,OK,D,"{""A"": ""39.5"", ""B"": ""69"", ""C"": ""78"", ""D"": ""79""}",-2.0787198375000004,4,2.0782897220275003,4,0.21239640107750002,4
295,-0.0005439167,0.0004076778,0.00013850155,-0.0005439167,-0.00027474045,-0.0001362389,OK,OK,OK,D,"{""A"": ""45"", ""B"": ""25"", ""C"": ""36"", ""D"": ""35""}",-6.6759945e-05,5.281274499999999e-05,8.319982e-05,-6.6759945e-05,-9.714702e-05,-1.39472e-05,OK,OK,OK,A,"{""A"": ""35"", ""B"": ""70"", ""C"": ""34"", ""D"": ""36""}",-0.00020011068,0.000143606248,4.1477078e-05,-0.00020011068,-9.798151e-05,-5.6504432e-05,OK,OK,OK,D,"{""A"": ""45"", ""B"": ""17.5"", ""C"": ""36"", ""D"": ""35""}",-0.00017186328,0.000156723224,0.000493759514,-0.00017186328,-0.00050889957,-1.5140056e-05,OK,OK,OK,A,"{""A"": ""35"", ""B"": ""17.5"", ""C"": ""25"", ""D"": ""36""}",-0.00024566265125,4,0.00019020500425,4,0.00018923449049999998,4
296,-0.42340025,0.42337307119,0.00842011019,-0.42340025,-0.008447289,-2.717881e-05,OK,OK,OK,A,"{""A"": ""33"", ""B"": ""34"", ""C"": ""43"", ""D"": ""16.5""}",-0.0004848373,0.000451695546,0.000155764256,-0.0004848373,-0.00018890601,-3.3141754e-05,OK,OK,OK,A,"{""A"": ""33"", ""B"": ""66"", ""C"": ""34"", ""D"": ""32""}",-0.011652889,0.01143561102,0.00084211032,-0.011652889,-0.0010593883,-0.00021727798,OK,OK,OK,B,"{""A"": ""16.5"", ""B"": ""33"", ""C"": ""23"", ""D"": ""32""}",-0.0005491575,0.000512799216,0.000688136616,-0.0005491575,-0.0007244949,-3.6358284e-05,OK,OK,OK,A,"{""A"": ""33"", ""B"": ""43"", ""C"": ""23"", ""D"": ""32""}",-0.10902178344999999,4,0.108943294243,4,0.0025265303455,4
