id,orig_Z,orig_uplift_conf,orig_necessity_conf,orig_base_lp_gold,orig_half_lp_gold,orig_full_lp_gold,orig_base_issue,orig_half_issue,orig_full_issue,orig_correct_letter,orig_options_json,lex_Z,lex_uplift_conf,lex_necessity_conf,lex_base_lp_gold,lex_half_lp_gold,lex_full_lp_gold,lex_base_issue,lex_half_issue,lex_full_issue,lex_correct_letter,lex_options_json,syn_Z,syn_uplift_conf,syn_necessity_conf,syn_base_lp_gold,syn_half_lp_gold,syn_full_lp_gold,syn_base_issue,syn_half_issue,syn_full_issue,syn_correct_letter,syn_options_json,ctx_Z,ctx_uplift_conf,ctx_necessity_conf,ctx_base_lp_gold,ctx_half_lp_gold,ctx_full_lp_gold,ctx_base_issue,ctx_half_issue,ctx_full_issue,ctx_correct_letter,ctx_options_json
232,-0.027845828,0.02772697884,0.03204036384,-0.027845828,-0.032159213,-0.00011884916,OK,OK,OK,C,"{""A"": ""28"", ""B"": ""66"", ""C"": ""56"", ""D"": ""57""}",-0.0020437026,0.00189829087,0.0042565100699999995,-0.0020437026,-0.0044019218,-0.00014541173,OK,OK,OK,B,"{""A"": ""57"", ""B"": ""56"", ""C"": ""66"", ""D"": ""112""}",-0.00083814206,0.00070642966,0.0025481685999999997,-0.00083814206,-0.002679881,-0.0001317124,OK,OK,OK,C,"{""A"": ""28"", ""B"": ""55"", ""C"": ""56"", ""D"": ""46""}",-0.00088114926,0.00078185639,0.00576809573,-0.00088114926,-0.0058673886,-9.929287e-05,OK,OK,OK,B,"{""A"": ""57"", ""B"": ""56"", ""C"": ""66"", ""D"": ""28""}"
233,-0.08373148,-2.58914372,-2.35151288,-0.08373148,-0.32136232,-2.6728752,OK,OK,OK,C,"{""A"": ""87.5"", ""B"": ""165"", ""C"": ""175"", ""D"": ""185""}",-3.537154,3.5369827325600003,3.8184107325600003,-3.537154,-3.818582,-0.00017126744,OK,OK,OK,D,"{""A"": ""190"", ""B"": ""179"", ""C"": ""170"", ""D"": ""180""}",-2.268676,2.2685075925300002,2.93318069253,-2.268676,-2.9333491,-0.00016840747,OK,OK,OK,B,"{""A"": ""170"", ""B"": ""180"", ""C"": ""360"", ""D"": ""179""}",-6.3381124,6.338055895568,3.195919995568,-6.3381124,-3.1959765,-5.6504432e-05,OK,OK,OK,B,"{""A"": ""179"", ""B"": ""180"", ""C"": ""90"", ""D"": ""360""}"
234,-0.0014246774,0.00122635478,0.00824683938,-0.0014246774,-0.008445162,-0.00019832262,OK,OK,OK,C,"{""A"": ""13"", ""B"": ""6"", ""C"": ""12"", ""D"": ""24""}",-0.0003156014,0.00018234049,0.02203087109,-0.0003156014,-0.022164132,-0.00013326091,OK,OK,OK,A,"{""A"": ""12"", ""B"": ""11"", ""C"": ""2"", ""D"": ""22""}",-0.004189876,0.0039914341800000004,0.00092132328,-0.004189876,-0.0011197651,-0.00019844182,OK,OK,OK,D,"{""A"": ""22"", ""B"": ""6"", ""C"": ""11"", ""D"": ""12""}",-0.0010767754,0.00045781900000000004,0.0073233266,-0.0010767754,-0.007942283,-0.0006189564,OK,OK,OK,C,"{""A"": ""6"", ""B"": ""11"", ""C"": ""12"", ""D"": ""13""}"
236,-0.00014779443,7.055056499999999e-05,0.002283463735,-0.00014779443,-0.0023607076,-7.7243865e-05,OK,OK,OK,D,"{""A"": ""7"", ""B"": ""9"", ""C"": ""4"", ""D"": ""8""}",-0.69550055,0.69533166589,0.00111769799,-0.69550055,-0.0012865821,-0.00016888411,OK,OK,OK,B,"{""A"": ""-2"", ""B"": ""8"", ""C"": ""9"", ""D"": ""16""}",-0.0030729948,0.00266051445,0.00264756205,-0.0030729948,-0.0030600424,-0.00041248035,OK,OK,OK,C,"{""A"": ""16"", ""B"": ""-2"", ""C"": ""8"", ""D"": ""18""}",-0.0003354983,0.00026683239,0.0016230890900000002,-0.0003354983,-0.001691755,-6.866591e-05,OK,OK,OK,B,"{""A"": ""-2"", ""B"": ""8"", ""C"": ""7"", ""D"": ""16""}"
238,-0.0021715772,0.0019606181300000003,0.00010321268000000001,-0.0021715772,-0.00031417175,-0.00021095907,OK,OK,OK,C,"{""A"": ""21"", ""B"": ""19"", ""C"": ""20"", ""D"": ""40""}",-0.0020877603,0.00159482063,-0.0001014352,-0.0020877603,-0.00039150447,-0.00049293967,OK,OK,OK,B,"{""A"": ""19"", ""B"": ""20"", ""C"": ""40"", ""D"": ""21""}",-0.00095465756,0.0006620487299999999,0.00046214342,-0.00095465756,-0.00075475225,-0.00029260883,OK,OK,OK,D,"{""A"": ""30"", ""B"": ""10"", ""C"": ""40"", ""D"": ""20""}",-0.00065481,0.0005308397900000001,0.00078803539,-0.00065481,-0.0009120056,-0.00012397021,OK,OK,OK,D,"{""A"": ""19"", ""B"": ""21"", ""C"": ""10"", ""D"": ""20""}"
239,-0.60223854,0.6004741986,0.8089784586,-0.60223854,-0.8107428,-0.0017643414,OK,OK,OK,D,"{""A"": ""109"", ""B"": ""120"", ""C"": ""111"", ""D"": ""110""}",-0.4226705,0.4213329628,0.037880605799999995,-0.4226705,-0.039218143,-0.0013375372,OK,OK,OK,C,"{""A"": ""220"", ""B"": ""109"", ""C"": ""110"", ""D"": ""55""}",-2.642005,2.6413917611,0.6336400611,-2.642005,-0.6342533,-0.0006132389,OK,OK,OK,B,"{""A"": ""220"", ""B"": ""110"", ""C"": ""100"", ""D"": ""55""}",-0.5862586,0.58607219697,0.059721610970000005,-0.5862586,-0.059908014,-0.00018640303,OK,OK,OK,C,"{""A"": ""120"", ""B"": ""111"", ""C"": ""110"", ""D"": ""55""}"
240,-0.017675776,0.017237311630000002,0.00049105463,-0.017675776,-0.000929519,-0.00043846437,OK,OK,OK,C,"{""A"": ""4510"", ""B"": ""4499"", ""C"": ""4500"", ""D"": ""4490""}",-0.003520989,0.0023079879,-0.000370332,-0.003520989,-0.0008426691,-0.0012130011,OK,OK,OK,D,"{""A"": ""2250"", ""B"": ""4499"", ""C"": ""4510"", ""D"": ""4500""}",-0.0007871546,0.0006674704999999999,0.0066256953000000006,-0.0007871546,-0.0067453794,-0.0001196841,OK,OK,OK,C,"{""A"": ""4501"", ""B"": ""2250"", ""C"": ""4500"", ""D"": ""4499""}",-0.06692183,0.06674376974,0.02112388174,-0.06692183,-0.021301942,-0.00017806026,OK,OK,OK,B,"{""A"": ""4510"", ""B"": ""4500"", ""C"": ""4499"", ""D"": ""4490""}"
241,-0.01751871,0.01713197254,0.21540314253999998,-0.01751871,-0.21578988,-0.00038673746,OK,OK,OK,A,"{""A"": ""10"", ""B"": ""20"", ""C"": ""0"", ""D"": ""5""}",-0.0007244949,0.0006277055,0.0038845531000000003,-0.0007244949,-0.0039813425,-9.67894e-05,OK,OK,OK,A,"{""A"": ""10"", ""B"": ""9"", ""C"": ""20"", ""D"": ""11""}",-0.019742262,0.019708882002,0.044433340002,-0.019742262,-0.04446672,-3.3379998e-05,OK,OK,OK,A,"{""A"": ""10"", ""B"": ""9"", ""C"": ""20"", ""D"": ""11""}",-0.11984092,0.11949684287000001,0.0018048805700000001,-0.11984092,-0.0021489577,-0.00034407713,OK,OK,OK,D,"{""A"": ""20"", ""B"": ""11"", ""C"": ""0"", ""D"": ""10""}"
242,-3.0664723,3.0658367868,1.1842895868,-3.0664723,-1.1849251,-0.0006355132,OK,OK,OK,C,"{""A"": ""267"", ""B"": ""532"", ""C"": ""266"", ""D"": ""133""}",-0.90026915,0.9001021724899999,0.49934362249,-0.90026915,-0.4995106,-0.00016697751,OK,OK,OK,D,"{""A"": ""267"", ""B"": ""133"", ""C"": ""265"", ""D"": ""266""}",-2.0484633,2.0478181384,1.4929406384,-2.0484633,-1.4935858,-0.0006451616,OK,OK,OK,B,"{""A"": ""265"", ""B"": ""266"", ""C"": ""276"", ""D"": ""256""}",-1.1310313,1.13089363164,1.45188333164,-1.1310313,-1.452021,-0.00013766836,OK,OK,OK,B,"{""A"": ""265"", ""B"": ""266"", ""C"": ""532"", ""D"": ""267""}"
243,-0.09076261,0.0905433051,0.0168457471,-0.09076261,-0.017065052,-0.0002193049,OK,OK,OK,B,"{""A"": ""114"", ""B"": ""104"", ""C"": ""94"", ""D"": ""105""}",-0.049563985,0.04940177386,1.3193889888600001,-0.049563985,-1.3195512,-0.00016221114,OK,OK,OK,B,"{""A"": ""105"", ""B"": ""104"", ""C"": ""114"", ""D"": ""94""}",-1.1204772,1.1202992589,0.012728624899999999,-1.1204772,-0.012906566,-0.0001779411,OK,OK,OK,D,"{""A"": ""52"", ""B"": ""103"", ""C"": ""208"", ""D"": ""104""}",-0.8258249,0.82564826984,0.29116610983999996,-0.8258249,-0.29134274,-0.00017663016,OK,OK,OK,D,"{""A"": ""105"", ""B"": ""208"", ""C"": ""114"", ""D"": ""104""}"
244,-0.5354159,0.5353263816999999,0.0484027047,-0.5354159,-0.048492223,-8.95183e-05,OK,OK,OK,B,"{""A"": ""4.5"", ""B"": ""9"", ""C"": ""8"", ""D"": ""10""}",-1.8942444,1.8941229267100002,0.00576262671,-1.8942444,-0.0058841,-0.00012147329,OK,OK,OK,D,"{""A"": ""8"", ""B"": ""18"", ""C"": ""-1"", ""D"": ""9""}",-0.0022128855,0.0020995226,0.0103272586,-0.0022128855,-0.0104406215,-0.0001133629,OK,OK,OK,D,"{""A"": ""10"", ""B"": ""4.5"", ""C"": ""19"", ""D"": ""9""}",-0.023001587,0.02290384392,0.02947820692,-0.023001587,-0.02957595,-9.774308e-05,OK,OK,OK,C,"{""A"": ""4.5"", ""B"": ""8"", ""C"": ""9"", ""D"": ""18""}"
245,-0.00017555758,1.2154880000000013e-05,0.00040409754999999993,-0.00017555758,-0.00056750025,-0.0001634027,OK,OK,OK,A,"{""A"": ""1280"", ""B"": ""1270"", ""C"": ""1279"", ""D"": ""1290""}",-0.19292027,0.192897383543,0.083540858543,-0.19292027,-0.083563745,-2.2886457e-05,OK,OK,OK,A,"{""A"": ""1280"", ""B"": ""2560"", ""C"": ""1270"", ""D"": ""640""}",-0.001064152,0.0003902832,0.5302238312,-0.001064152,-0.5308977,-0.0006738688,OK,OK,OK,D,"{""A"": ""2560"", ""B"": ""1290"", ""C"": ""640"", ""D"": ""1280""}",-0.012955662,0.01288830645,0.00088992315,-0.012955662,-0.0009572787,-6.735555e-05,OK,OK,OK,A,"{""A"": ""1280"", ""B"": ""1290"", ""C"": ""1279"", ""D"": ""1270""}"
246,-0.0024953978,0.0022913532200000003,0.00454456742,-0.0024953978,-0.004748612,-0.00020404458,OK,OK,OK,C,"{""A"": ""2.5"", ""B"": ""4"", ""C"": ""5"", ""D"": ""-5""}",-0.0022712103,0.0022107693800000002,0.0039289775800000004,-0.0022712103,-0.0039894185,-6.044092e-05,OK,OK,OK,A,"{""A"": ""5"", ""B"": ""6"", ""C"": ""15"", ""D"": ""10""}",-0.0019938056,0.0016866628700000002,0.028423635269999997,-0.0019938056,-0.028730778,-0.00030714273,OK,OK,OK,C,"{""A"": ""6"", ""B"": ""10"", ""C"": ""5"", ""D"": ""15""}",-0.0053648627,0.00495619632,0.007274852619999999,-0.0053648627,-0.007683519,-0.00040866638,OK,OK,OK,B,"{""A"": ""2.5"", ""B"": ""5"", ""C"": ""10"", ""D"": ""4""}"
247,-5.409068,5.408804694600001,3.9958486946000003,-5.409068,-3.996112,-0.0002633054,OK,OK,OK,A,"{""A"": ""16"", ""B"": ""32"", ""C"": ""26"", ""D"": ""17""}",-0.16286182,0.1623306477,0.3559620577,-0.16286182,-0.35649323,-0.0005311723,OK,OK,OK,B,"{""A"": ""17"", ""B"": ""16"", ""C"": ""15"", ""D"": ""8""}",-2.1353836,2.1347111605999998,0.3062095806,-2.1353836,-0.30688202,-0.0006724394,OK,OK,OK,C,"{""A"": ""26"", ""B"": ""6"", ""C"": ""16"", ""D"": ""15""}",-1.0556539,1.0546247613,1.1972898612999998,-1.0556539,-1.198319,-0.0010291387,OK,OK,OK,B,"{""A"": ""26"", ""B"": ""16"", ""C"": ""15"", ""D"": ""17""}"
248,-0.2603089,0.2591647234,0.8830586234,-0.2603089,-0.8842028,-0.0011441766,OK,OK,OK,B,"{""A"": ""28.5"", ""B"": ""57"", ""C"": ""58"", ""D"": ""67""}",-0.0010366417,0.00075022738,0.09786011568,-0.0010366417,-0.09814653,-0.00028641432,OK,OK,OK,D,"{""A"": ""56"", ""B"": ""58"", ""C"": ""114"", ""D"": ""57""}",-0.06120585,0.06096985116,0.019608697159999997,-0.06120585,-0.019844696,-0.00023599884,OK,OK,OK,B,"{""A"": ""56"", ""B"": ""57"", ""C"": ""114"", ""D"": ""47""}",-0.0014242014,0.0013486256100000002,0.00162296231,-0.0014242014,-0.0016985381,-7.557579e-05,OK,OK,OK,C,"{""A"": ""67"", ""B"": ""114"", ""C"": ""57"", ""D"": ""28.5""}"
249,-0.21664883,0.2165252171,0.9228386371,-0.21664883,-0.92296225,-0.0001236129,OK,OK,OK,C,"{""A"": ""42"", ""B"": ""74"", ""C"": ""84"", ""D"": ""83""}",-3.1545558,3.15419444512,0.25625011512,-3.1545558,-0.25661147,-0.00036135488,OK,OK,OK,B,"{""A"": ""168"", ""B"": ""84"", ""C"": ""85"", ""D"": ""74""}",-3.265436,3.2653828349449996,1.147362034945,-3.265436,-1.1474152,-5.3165055e-05,OK,OK,OK,A,"{""A"": ""84"", ""B"": ""168"", ""C"": ""74"", ""D"": ""85""}",-0.1719015,0.171872054958,0.5722483949580001,-0.1719015,-0.57227784,-2.9445042e-05,OK,OK,OK,A,"{""A"": ""84"", ""B"": ""42"", ""C"": ""94"", ""D"": ""83""}"
250,-0.0014669349,0.0014444060489999999,0.004829078149,-0.0014669349,-0.004851607,-2.2528851e-05,OK,OK,OK,A,"{""A"": ""7"", ""B"": ""6"", ""C"": ""14"", ""D"": ""-3""}",-0.005154354,0.00502538122,0.00020545322000000001,-0.005154354,-0.000334426,-0.00012897278,OK,OK,OK,C,"{""A"": ""17"", ""B"": ""3.5"", ""C"": ""7"", ""D"": ""-3""}",-0.006861874,0.006766753499999999,0.07812398949999999,-0.006861874,-0.07821911,-9.51205e-05,OK,OK,OK,D,"{""A"": ""8"", ""B"": ""-3"", ""C"": ""17"", ""D"": ""7""}",-0.029745787,0.029734462973,0.155295565973,-0.029745787,-0.15530689,-1.1324027e-05,OK,OK,OK,A,"{""A"": ""7"", ""B"": ""8"", ""C"": ""14"", ""D"": ""17""}"
251,-0.3284534,0.32802864316,1.10112334316,-0.3284534,-1.1015481,-0.00042475684,OK,OK,OK,A,"{""A"": ""295"", ""B"": ""590"", ""C"": ""294"", ""D"": ""296""}",-0.9191586,0.9188717092,2.6960265092,-0.9191586,-2.6963134,-0.0002868908,OK,OK,OK,B,"{""A"": ""294"", ""B"": ""295"", ""C"": ""590"", ""D"": ""305""}",-0.43518168,0.17984963000000004,1.02784395,-0.43518168,-1.283176,-0.25533205,OK,OK,OK,A,"{""A"": ""295"", ""B"": ""305"", ""C"": ""590"", ""D"": ""294""}",-0.7475259,0.737303458,0.682982758,-0.7475259,-0.6932052,-0.010222442,OK,OK,OK,A,"{""A"": ""295"", ""B"": ""294"", ""C"": ""305"", ""D"": ""590""}"
252,-0.29525024,0.2860069305,2.3468456905,-0.29525024,-2.356089,-0.0092433095,OK,OK,OK,D,"{""A"": ""42"", ""B"": ""20"", ""C"": ""31"", ""D"": ""21""}",-2.4945335,2.1204091500000004,1.39231675,-2.4945335,-1.7664411,-0.37412435,OK,OK,OK,A,"{""A"": ""21"", ""B"": ""22"", ""C"": ""42"", ""D"": ""20""}",-0.023490181,0.0218947019,0.3327983209,-0.023490181,-0.3343938,-0.0015954791,OK,OK,OK,D,"{""A"": ""20"", ""B"": ""11"", ""C"": ""10.5"", ""D"": ""21""}",-1.064106,1.047859033,1.721300233,-1.064106,-1.7375472,-0.016246967,OK,OK,OK,A,"{""A"": ""21"", ""B"": ""42"", ""C"": ""22"", ""D"": ""20""}"
253,-0.002785472,0.0026810524840000004,0.005760362484,-0.002785472,-0.005864782,-0.000104419516,OK,OK,OK,C,"{""A"": ""33"", ""B"": ""31"", ""C"": ""32"", ""D"": ""22""}",-3.830291,3.830277768362,0.012721669361999999,-3.830291,-0.012734901,-1.3231638e-05,OK,OK,OK,A,"{""A"": ""32"", ""B"": ""33"", ""C"": ""64"", ""D"": ""16""}",-0.15702996,0.15690122545,0.05209223245,-0.15702996,-0.052220967,-0.00012873455,OK,OK,OK,B,"{""A"": ""16"", ""B"": ""32"", ""C"": ""33"", ""D"": ""22""}",-0.0043346095,0.0041958690100000005,5.03938825951,-0.0043346095,-5.039527,-0.00013874049,OK,OK,OK,D,"{""A"": ""16"", ""B"": ""22"", ""C"": ""31"", ""D"": ""32""}"
254,-0.0037842207,0.00358577888,0.08855242817999999,-0.0037842207,-0.08875087,-0.00019844182,OK,OK,OK,C,"{""A"": ""42001"", ""B"": ""41990"", ""C"": ""42000"", ""D"": ""41999""}",-0.005661269,0.0054216925,0.006029604500000001,-0.005661269,-0.006269181,-0.0002395765,OK,OK,OK,A,"{""A"": ""42000"", ""B"": ""21000"", ""C"": ""42010"", ""D"": ""41990""}",-0.60177743,0.60157898818,0.05581178818,-0.60177743,-0.05601023,-0.00019844182,OK,OK,OK,B,"{""A"": ""21000"", ""B"": ""42000"", ""C"": ""42010"", ""D"": ""42001""}",-0.0054673115,0.004974014499999999,1.723043103,-0.0054673115,-1.7235364,-0.000493297,OK,OK,OK,D,"{""A"": ""84000"", ""B"": ""41999"", ""C"": ""42010"", ""D"": ""42000""}"
255,-0.0009467943,0.00074811408,0.018187769779999998,-0.0009467943,-0.01838645,-0.00019868022,OK,OK,OK,D,"{""A"": ""13"", ""B"": ""4"", ""C"": ""2"", ""D"": ""3""}",-0.12691967,0.12671669834000002,0.09083843834000001,-0.12691967,-0.09104141,-0.00020297166,OK,OK,OK,B,"{""A"": ""2"", ""B"": ""3"", ""C"": ""1.5"", ""D"": ""-7""}",-0.044245083,0.044222554149,0.022766210149,-0.044245083,-0.022788739,-2.2528851e-05,OK,OK,OK,A,"{""A"": ""3"", ""B"": ""1.5"", ""C"": ""6"", ""D"": ""13""}",-0.013727532,0.01364039738,0.029215076380000003,-0.013727532,-0.029302211,-8.713462e-05,OK,OK,OK,B,"{""A"": ""6"", ""B"": ""3"", ""C"": ""13"", ""D"": ""4""}"
256,-0.014169319,0.014062634019999999,0.00193725582,-0.014169319,-0.0020439408,-0.00010668498,OK,OK,OK,B,"{""A"": ""5"", ""B"": ""4"", ""C"": ""14"", ""D"": ""-6""}",-0.0020644222,0.0019381889599999998,0.00081067246,-0.0020644222,-0.0009369057,-0.00012623324,OK,OK,OK,D,"{""A"": ""3"", ""B"": ""-6"", ""C"": ""8"", ""D"": ""4""}",-0.07693787,0.0767002016,0.1041327316,-0.07693787,-0.1043704,-0.0002376684,OK,OK,OK,B,"{""A"": ""14"", ""B"": ""4"", ""C"": ""5"", ""D"": ""8""}",-0.19368443,0.19352055066999999,0.00554314667,-0.19368443,-0.005707026,-0.00016387933,OK,OK,OK,C,"{""A"": ""5"", ""B"": ""-6"", ""C"": ""4"", ""D"": ""3""}"
258,-0.027117433,0.02645904947,0.23934682647,-0.027117433,-0.24000521,-0.00065838353,OK,OK,OK,D,"{""A"": ""469"", ""B"": ""936"", ""C"": ""458"", ""D"": ""468""}",-0.011265882,0.0107100545,0.0025323765,-0.011265882,-0.003088204,-0.0005558275,OK,OK,OK,B,"{""A"": ""467"", ""B"": ""468"", ""C"": ""936"", ""D"": ""478""}",-0.083686695,0.08334333278,0.013563369779999999,-0.083686695,-0.013906732,-0.00034336222,OK,OK,OK,D,"{""A"": ""467"", ""B"": ""458"", ""C"": ""469"", ""D"": ""468""}",-0.036692597,0.03633839168,0.29029416467999997,-0.036692597,-0.29064837,-0.00035420532,OK,OK,OK,B,"{""A"": ""469"", ""B"": ""468"", ""C"": ""467"", ""D"": ""936""}"
261,-0.38226527,0.346371997,0.134196197,-0.38226527,-0.17008947,-0.035893273,OK,OK,OK,C,"{""A"": ""13"", ""B"": ""22"", ""C"": ""12"", ""D"": ""6""}",-2.5396962,2.5395134917099997,0.07193530571,-2.5396962,-0.072118014,-0.00018270829,OK,OK,OK,B,"{""A"": ""13"", ""B"": ""12"", ""C"": ""6"", ""D"": ""22""}",-0.9422864,0.940614042,0.005001744000000001,-0.9422864,-0.006674102,-0.001672358,OK,OK,OK,D,"{""A"": ""11"", ""B"": ""24"", ""C"": ""2"", ""D"": ""12""}",-0.1265822,0.12641450751,0.02184716151,-0.1265822,-0.022014854,-0.00016769249,OK,OK,OK,D,"{""A"": ""6"", ""B"": ""2"", ""C"": ""13"", ""D"": ""12""}"
262,-0.1774238,0.17726111224,0.01789731224,-0.1774238,-0.01806,-0.00016268776,OK,OK,OK,D,"{""A"": ""17800"", ""B"": ""8890"", ""C"": ""8901"", ""D"": ""8900""}",-0.13888201,0.13862096770000001,0.0009087357,-0.13888201,-0.001169778,-0.0002610423,OK,OK,OK,B,"{""A"": ""8899"", ""B"": ""8900"", ""C"": ""4450"", ""D"": ""8890""}",-0.20633985,0.20616667585999998,0.28114519586,-0.20633985,-0.28131837,-0.00017317414,OK,OK,OK,C,"{""A"": ""8910"", ""B"": ""17800"", ""C"": ""8900"", ""D"": ""8899""}",-0.039679702,0.03954298661,0.03332915761,-0.039679702,-0.033465873,-0.00013671539,OK,OK,OK,D,"{""A"": ""8910"", ""B"": ""17800"", ""C"": ""8901"", ""D"": ""8900""}"
264,-0.0029013818,0.0027245133,0.1335325815,-0.0029013818,-0.13370945,-0.0001768685,OK,OK,OK,B,"{""A"": ""73"", ""B"": ""83"", ""C"": ""93"", ""D"": ""84""}",-0.0028519307,0.00275657178,0.00557408908,-0.0028519307,-0.005669448,-9.535892e-05,OK,OK,OK,C,"{""A"": ""82"", ""B"": ""41.5"", ""C"": ""83"", ""D"": ""84""}",-0.0002189472,0.000196179946,0.00047457924600000003,-0.0002189472,-0.0004973465,-2.2767254e-05,OK,OK,OK,A,"{""A"": ""83"", ""B"": ""166"", ""C"": ""41.5"", ""D"": ""84""}",-0.0135803195,0.01353383135,0.13068739185,-0.0135803195,-0.13073388,-4.648815e-05,OK,OK,OK,A,"{""A"": ""83"", ""B"": ""93"", ""C"": ""166"", ""D"": ""84""}"
265,-0.21255681,0.21165612247,0.34552288247,-0.21255681,-0.34642357,-0.00090068753,OK,OK,OK,C,"{""A"": ""89"", ""B"": ""87"", ""C"": ""88"", ""D"": ""78""}",-0.19009401,0.166241421,0.349163351,-0.19009401,-0.37301594,-0.023852589,OK,OK,OK,C,"{""A"": ""87"", ""B"": ""89"", ""C"": ""88"", ""D"": ""44""}",-0.104575485,0.1037398447,0.5647602297,-0.104575485,-0.56559587,-0.0008356403,OK,OK,OK,C,"{""A"": ""44"", ""B"": ""176"", ""C"": ""88"", ""D"": ""87""}",-0.77199274,0.7713823597999999,0.6928330198,-0.77199274,-0.6934434,-0.0006103802,OK,OK,OK,C,"{""A"": ""87"", ""B"": ""44"", ""C"": ""88"", ""D"": ""89""}"
266,-0.00020177959,0.000168995195,0.001664920605,-0.00020177959,-0.001697705,-3.2784395e-05,OK,OK,OK,A,"{""A"": ""800"", ""B"": ""801"", ""C"": ""400"", ""D"": ""790""}",-0.0012591983,0.0011777839360000001,0.0019939626360000002,-0.0012591983,-0.002075377,-8.1414364e-05,OK,OK,OK,D,"{""A"": ""790"", ""B"": ""799"", ""C"": ""810"", ""D"": ""800""}",-0.00025592058,0.000223017066,0.00037719311600000003,-0.00025592058,-0.00041009663,-3.2903514e-05,OK,OK,OK,A,"{""A"": ""800"", ""B"": ""801"", ""C"": ""799"", ""D"": ""790""}",-0.004459495,0.004426353246,0.002243781546,-0.004459495,-0.0022769233,-3.3141754e-05,OK,OK,OK,A,"{""A"": ""800"", ""B"": ""400"", ""C"": ""799"", ""D"": ""790""}"
267,-3.1088822,3.10858196695,0.25603168695,-3.1088822,-0.25633192,-0.00030023305,OK,OK,OK,D,"{""A"": ""15"", ""B"": ""26"", ""C"": ""32"", ""D"": ""16""}",-0.0012462205,0.00118637607,0.00594205057,-0.0012462205,-0.006001895,-5.984443e-05,OK,OK,OK,C,"{""A"": ""6"", ""B"": ""8"", ""C"": ""16"", ""D"": ""15""}",-0.00070531626,0.0005630019600000001,0.0407833187,-0.00070531626,-0.040925633,-0.0001423143,OK,OK,OK,B,"{""A"": ""8"", ""B"": ""16"", ""C"": ""32"", ""D"": ""15""}",-0.00059930276,0.0004592519,0.00440348314,-0.00059930276,-0.004543534,-0.00014005086,OK,OK,OK,D,"{""A"": ""26"", ""B"": ""17"", ""C"": ""6"", ""D"": ""16""}"
268,-2.8215978,2.82126099103,0.04514228703,-2.8215978,-0.045479096,-0.00033680897,OK,OK,OK,C,"{""A"": ""27.5"", ""B"": ""110"", ""C"": ""55"", ""D"": ""65""}",-4.1100187,4.10954626148,0.01642886648,-4.1100187,-0.016901305,-0.00047243852,OK,OK,OK,C,"{""A"": ""54"", ""B"": ""27.5"", ""C"": ""55"", ""D"": ""65""}",-0.113779984,0.1132321367,0.0208678837,-0.113779984,-0.021415731,-0.0005478473,OK,OK,OK,D,"{""A"": ""65"", ""B"": ""110"", ""C"": ""54"", ""D"": ""55""}",-3.0644438,3.0282035539999996,1.302933754,-3.0644438,-1.339174,-0.036240246,OK,OK,OK,C,"{""A"": ""110"", ""B"": ""27.5"", ""C"": ""55"", ""D"": ""65""}"
269,-0.00053248246,0.00034333806000000003,0.0006904560999999999,-0.00053248246,-0.0008796005,-0.0001891444,OK,OK,OK,C,"{""A"": ""230"", ""B"": ""480"", ""C"": ""240"", ""D"": ""239""}",-0.00019045552,8.019322e-05,0.007674672699999999,-0.00019045552,-0.007784935,-0.0001102623,OK,OK,OK,D,"{""A"": ""241"", ""B"": ""250"", ""C"": ""230"", ""D"": ""240""}",-0.00090473826,0.000784815614,0.0018310908540000001,-0.00090473826,-0.0019510135,-0.000119922646,OK,OK,OK,D,"{""A"": ""239"", ""B"": ""241"", ""C"": ""120"", ""D"": ""240""}",-0.0015366846,0.00128743404,3.5734259999999985e-05,-0.0015366846,-0.00028498482,-0.00024925056,OK,OK,OK,B,"{""A"": ""120"", ""B"": ""240"", ""C"": ""480"", ""D"": ""230""}"
270,-0.006578306,0.0065291950719999995,0.098298054072,-0.006578306,-0.098347165,-4.9110928e-05,OK,OK,OK,A,"{""A"": ""5"", ""B"": ""6"", ""C"": ""2.5"", ""D"": ""10""}",-1.8231164,1.8225348448,2.7110208447999997,-1.8231164,-2.7116024,-0.0005815552,OK,OK,OK,D,"{""A"": ""6"", ""B"": ""15"", ""C"": ""-5"", ""D"": ""5""}",-0.33508772,0.33480023356,0.024409448559999998,-0.33508772,-0.024696935,-0.00028748644,OK,OK,OK,B,"{""A"": ""4"", ""B"": ""5"", ""C"": ""2.5"", ""D"": ""6""}",-1.4870085,1.4869785777839999,1.249346377784,-1.4870085,-1.2493763,-2.9922216e-05,OK,OK,OK,A,"{""A"": ""5"", ""B"": ""2.5"", ""C"": ""4"", ""D"": ""6""}"
