batch_id,batch_prompt_text
batch_080,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: A family had 10 eggs, but the mother used 5 of them to make an omelet. Then, 2 chickens laid 3 eggs each. How many eggs does the family have now?
Answer1: 11

Question2: Two months ago, Wilson had a total of $150 in his bank account. Then last month, he deposited $17. A few days after, he made a withdrawal. This month, he deposited $21 so he has $16 more than what is in his account two months ago. How much did Wilson withdraw last month?
Answer2: 22

Question3: Salvadore earned $1956. Santo earned half of what Salvadore earned. How much money did the two men earn together?
Answer3: 2934

Question4: Every time Janet folds her blanket its thickness doubles. If it starts out 3 inches thick, how thick will it be after 4 foldings?
Answer4: 48

Question5: Chloe and Max played Mario Kart together. The ratio of Chloe’s wins to Max’s wins is 8:3. Chloe won 24 times. How many times did Max win?
Answer5: 9"
batch_081,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: A shopping center sells T-shirts at $8 each, a sweater at $18,  and a jacket at $80. The jacket is on sale with a 10% discount. The sales tax is 5%.  Kevin wants to buy six T-shirts, four sweaters, and five jackets for his children. How much does Kevin have to pay for all the items, including the sales tax?
Answer1: 504

Question2: Mark wants to set the record for most consecutive ropes jumped.  The record is 54,000.  He can jump 3 times a second.  How many hours would he need to jump rope?
Answer2: 5

Question3: Every day, Lou works out by running three miles on a circular track that is one-quarter of a mile long.  His wife, Rosie, also runs on the same track at the same time as her husband, but she runs at twice the speed of her husband.  During their workout, how many times does Rosie circle the track?
Answer3: 24

Question4: Jasmine swims 12 laps every afternoon, Monday through Friday. How many laps does she swim in five weeks?
Answer4: 300

Question5: Grant has worked as a freelance math worker for the last three months.  The first month he made 350$.  The second month he made 50$ more than double he made the first month.  The third month he quadrupled the sum of the first two months.  How much did Grant make in his first three months total?
Answer5: 5500"
batch_082,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: Andy works in the pro shop at a tennis resort, where he earns $9 an hour. In addition to this, he gets paid $15 for each racquet he restrings, $10 for changing out the grommets on a racquet, and $1 for painting a stencil on the racquet strings. How much does he earn (before taxes) during an 8-hour shift if he strings 7 racquets, changes 2 sets of grommets, and paints 5 stencils?
Answer1: 202

Question2: Out of the 500 marbles that Cindy had, she gave her four friends 80 marbles each. What's four times the number of marbles she has remaining?
Answer2: 720

Question3: Gary has 30 grams of gold that cost $15 per gram. Anna has 50 grams of gold for the cost of $20 per gram. How much is the cost of their gold combined?
Answer3: 1450

Question4: A man is returning home from work and trying to decide which route to take.  His first route option includes 3 stoplights.  This route will take him 10 minutes if all three lights are green, but each light that is red will add 3 minutes to the trip.  The second route does not include any stoplights and takes 14 minutes.  If the man chooses the first route, how much longer will his trip be if all 3 stoplights are red?
Answer4: 5

Question5: Hannah harvests 5 strawberries daily for the next whole month of April, which has 30 days. If she gives away 20 strawberries to her friends and 30 strawberries are stolen, how many strawberries does she have by the end of April?
Answer5: 100"
batch_083,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: Zig wrote four times as many books as Flo. If Zig wrote 60 books, how many books did they write altogether?
Answer1: 75

Question2: There are four members in one household. Each member consumes 3 slices of bread during breakfast and 2 slices of bread for snacks. A loaf of bread has 12 slices. How many days will five loaves of bread last in this family?
Answer2: 3

Question3: A baker is making bread according to a recipe that requires him to use 3 eggs for every 2 cups of flour.  If the baker wants to use up the 6 cups of flour he has remaining in his pantry, how many eggs will he need to use?
Answer3: 9

Question4: Betty is 60 years old, and she is the oldest person in the family. Her daughter is 40 percent younger than she is, and her granddaughter is one-third her mother's age. How old is the granddaughter?
Answer4: 12

Question5: Fran baked 50 red macaroons and 40 green macarons. How many macaroons will remain if Fran ate 15 green macaroons and twice as many red macaroons as green macaroons?
Answer5: 45"
batch_084,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: Roberto recently received a 20% raise from his previous salary, which was already 40% higher than his starting salary. If Roberto's starting salary was $80,000, what is his current salary?
Answer1: 134400

Question2: Dakota gets hit by a bus and has to spend 3 days in the hospital. The hospital charges her $900/day for her bed, $250/hour for two specialists to look at her 15 minutes each, and $1800 for the ambulance ride. How much is Dakota's medical bill?
Answer2: 4625

Question3: Josh has $300 in his wallet, and $2000 invested in a business. If the business's stock price rises 30% and then he sells all of his stocks, how much money will he have in his wallet?
Answer3: 2900

Question4: James buys 10 boxes of Capri-sun.  Each box has 6 pouches in it.  If he paid $12 how many cents does each pouch cost?
Answer4: 20

Question5: Natasha has 3 times as much money as Carla, and Carla has twice as much money as Cosima. If Natasha has $60, and the three decide to buy goods worth the total amount they have and sell the goods at 7/5 of the buying price, how much profit would they make?
Answer5: 36"
batch_085,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: Frank bakes two trays of cookies per day, for 6 days. Frank eats one cookie each day to make sure they taste good. Ted comes over on the sixth day and eats 4 cookies. If each tray makes 12 cookies, how many cookies are left when Ted leaves?
Answer1: 134

Question2: Brenda is a vet who needs to spay some cats and twice as many dogs. If she needs to spay 21 animals total today, how many cats does she need to spay?
Answer2: 7

Question3: Dana has 15 more pencils than Jayden, who has twice as much as Marcus. How many more pencils does Dana have than Marcus, if Jayden has 20 pencils?
Answer3: 25

Question4: Vikki worked 42 hours in one week. Her hourly pay rate is $10. From her weekly earnings, 20% is deducted as tax, 5% is deducted as insurance cover, and $5 is deducted for union dues. How much money, in dollars, does Vikki take home after deductions?
Answer4: 310

Question5: It costs Molly $5 per package to send Christmas gifts to her relatives by mail.  She has two parents and three brothers, and each of her brothers is married with 2 children each.  If she sends one package to each relative by mail, how much does it cost her to send all of the gifts by mail to her relatives, in dollars?
Answer5: 70"
batch_086,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: The music festival of Bassompierre begins tonight with a concert by the string orchestra ""PIANISSIMO"". The ticket price for adults is $26; for children, the price is half. The show starts at 9 pm and goes very well. At about 11:00 pm, the concert organizer made his accounts. There were 183 adults and 28 children who attended the show. What was the total revenue of the concert?
Answer1: 5122

Question2: Bob was creating a math test for an online platform.  He created 13 questions in the first hour.  Bob then doubled his rate for the second hour, and doubled his second hour rate for the third hour.  How many questions did Bob create in the three hours?
Answer2: 91

Question3: A bakery sells boxes of doughnuts and if there are any doughnuts left at the end of the day, the bakery gives them away. Each box of doughnuts holds 10 doughnuts and all of the doughnuts that the bakery makes are put into these boxes. The bakery makes 300 doughnuts for the day and sells 27 boxes of doughnuts throughout the day. How many doughnuts are given away at the end of the day?
Answer3: 30

Question4: 3/5 of the mangoes on a mango tree are ripe. If Lindsay eats 60% of the ripe mangoes, calculate the number of ripe mangoes remaining if there were 400 mangoes on the tree to start with.
Answer4: 96

Question5: Lucy has been trying new recipes and wants to make sure she keeps the cupboard stocked with ingredients. She had a 500g bag of flour in the cupboard at the start of the week. She used 240g when she baked cookies on Tuesday, and accidentally spilled half of what was left when she was putting the flour away. If Lucy wants a full bag of flour in the cupboard, how much flour does she need to buy, in grams?
Answer5: 370"
batch_087,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: The ratio of boys to girls at the dance was 3:4. There were 60 girls at the dance. The teachers were 20% of the number of boys. How many people were at the dance?
Answer1: 114

Question2: Joseph drives his car at 50 mph for 2.5 hours. Kyle drives his car at 62 mph for 2 hours. How many more miles does Joseph drive than Kyle?
Answer2: 1

Question3: The big fashion show is being planned for next week.  The show includes runway models strutting up and down the runway wearing designer clothing in front of an audience.  There are two parts to the show: evening wear and bathing suits.  It takes a model 2 minutes to walk out to the end of the runway and back, and models take turns, one at a time, walking the runway up and back, while wearing different clothes.  If there are 6 models in the show, and each model will wear two sets of bathing suits and three sets of evening wear clothing during the runway portion of the show, how long will it take, in minutes, to complete all of the runway trips during the show?
Answer3: 60

Question4: Rohan owns a 20-square meter coconut farm. Each square meter has 2 coconut trees and each tree has 6 coconuts. If the coconuts can be harvested every 3 months and each coconut costs $0.50, how much will he earn after 6 months?
Answer4: 240

Question5: In one week, Jake can eat 3 papayas, his brother can eat 5 papayas, and his father can eat 4 papayas.  To account for 4 weeks, how many papayas does Jake need to buy from the farmer’s market?
Answer5: 48"
batch_088,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: Jessica just got her driving permit. She must complete 50 hours of driving with a parent to get her driver’s license. It takes 20 minutes to drive to school. If she drives to and from school every day, how many school days will it take Jessica to meet the 50-hour driving requirement?
Answer1: 75

Question2: For football season, Zachary wants to buy a new football, a pair of shorts, and a pair of football shoes. The ball costs $3.75, the shorts cost $2.40, and the shoes cost $11.85. Zachary has $10. How much more money does Zachary need?
Answer2: 8

Question3: Half of all the people in Nantucket will attend a planned meeting for a bowl game. There are 300 people in Nantucket, and the number of males going to the meeting is twice the number of females. How many females are going to the meeting?
Answer3: 50

Question4: Sophie's aunt gave her $260 to spend on clothes at the mall. She bought 2 shirts that cost $18.50 each and a pair of trousers that cost $63. She then decides to purchase 4 more articles of clothing with her remaining budget. How much money would each item cost if she split the cost of each item evenly?
Answer4: 40

Question5: Bill composes 20 total math questions for money.  Ryan composes twice as many problems as Bill, and Frank composes 3 times as many as Ryan.  Assuming each person has to compose 4 different types of math problems in equal proportion out of the total amount, how many problems of each type does Frank compose?
Answer5: 30"
batch_089,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: Ned opens a left-handed store.  He sells left-handed mice.  They cost 30% more than normal mice.  He sells 25 a day and his store is open every day except Sunday, Thursday, and Friday.  If normal mice cost $120 how much money does he make a week?
Answer1: 15600

Question2: Alannah, Beatrix, and Queen are preparing for the new school year and have been given books by their parents. Alannah has 20 more books than Beatrix. Queen has 1/5 times more books than Alannah. If Beatrix has 30 books, how many books do the three have together?
Answer2: 140

Question3: Jane purchased 15 ice cream cones and 5 cups of pudding. Each ice cream cone cost $5 and each cup of pudding cost $2. How much more did Jane spend on ice cream than on pudding, in dollars?
Answer3: 65

Question4: The GooGoo brand of clothing manufactures two types of shirts, one with 3 buttons and the other with 5 buttons.  A large department store ordered GooGoo to manufacture 200 of each type of shirt.  How many buttons will the GooGoo brand use to manufacturer all of the shirts for this order?
Answer4: 1600

Question5: Dennis lives two floors above Charlie. Charlie lives on a floor whose number is 1/4 Frank's floor number. Frank lives on the 16th floor. What floor does Dennis live on?
Answer5: 6"
batch_090,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: A colony of bees can contain up to 80000 individuals. In winter they are more exposed to death, and if the winter is really cold the bees can begin to die slowly. If the colony starts to lose 1200 bees per day, how many days will pass until the number of bees in the colony reaches a fourth of its initial number?
Answer1: 50

Question2: Jenny wants to heat a dish for dinner.  It needs to be at 100 degrees before it is ready to eat.  It is 20 degrees when she places it in the oven, and it heats up 5 degrees every minute.  How many minutes will it take to be ready?
Answer2: 16

Question3: Damien collects glasses for a hobby and decides he wants to put them in display cupboards. His tall cupboard can hold 20 glasses, his wide cupboard can hold twice as many, and his narrow cupboard can hold 15 glasses with the glasses divided equally among the three shelves. As Damien is putting glasses in the narrow cupboard, he accidentally breaks one of the shelves. If all of the cupboards are full, how many glasses are currently being displayed?
Answer3: 70

Question4: A restaurant is counting their sales for the day. They sold 10 meals at $8 each, 5 meals at $10 each, and 20 meals at $4 each. In dollars, how much money did the restaurant make throughout the day?
Answer4: 210

Question5: Ed and Jacob already had 2 shells in their shell collection. Then they went to the beach to collect even more. Ed found 7 limpet shells, 2 oyster shells, and 4 conch shells. Jacob found 2 more shells than Ed did. How many shells do the pair have altogether?
Answer5: 30"
batch_091,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: A garden produced 237 potatoes, 60 fewer cucumbers and twice as many peppers than the cucumbers. How many vegetables did the garden produce?
Answer1: 768

Question2: A tiger shark has 180 teeth.  A hammerhead shark has 1/6 the number of teeth that a tiger shark has.  A great white shark has double the sum of teeth of a tiger shark and a hammerhead shark. How many teeth does a great white shark have?
Answer2: 420

Question3: Barbara went shopping in a supermarket. She bought 5 packs of tuna for $2 each and 4 bottles of water for $1.5 each. In total, she paid $56 for her shopping. How much did Barbara spend on different than the mentioned goods?
Answer3: 40

Question4: Samantha bought a crate of 30 eggs for $5. If she decides to sell each egg for 20 cents, how many eggs will she have left by the time she recovers her capital from the sales?
Answer4: 5

Question5: James decides to build a tin house by collecting 500 tins in a week. On the first day, he collects 50 tins. On the second day, he manages to collect 3 times that number. On the third day, he collects 50 tins fewer than the number he collected on the second day. If he collects an equal number of tins on the remaining days of the week, what's the number of tins he collected each day for the rest of the week?
Answer5: 50"
batch_092,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: Mike can type 65 words per minute. Due to a minor accident, Mike cannot use his right hand for a while so that his typing speed is now 20 words less per minute. If he is supposed to type a document with 810 words, how many minutes will it take him to finish typing the document?
Answer1: 18

Question2: John sells 20 woodburning for $15 each.  The wood cost $100.  How much does he make in profit?
Answer2: 200

Question3: A company has 500 employees, each paid $12 per hour, working 10 hours a day, five days a week, 4 weeks a month. In August, the amount of work increased, and the company hired 200 more people. How much money does the company pay in total per month after the new hires?
Answer3: 1680000

Question4: You have 32$ to spend on groceries.  You buy a loaf of bread for 3$, a candy bar for 2$, and 1/3 of whats left on a Turkey.  How much money do you have left?
Answer4: 18

Question5: Lily is going abroad on vacation with her family. Each of her 4 siblings is bringing 2 suitcases, and her parents are bringing 3 suitcases. Lily decides that there is already too much luggage and she won't be bringing any. How many suitcases is the entire family bringing on vacation?
Answer5: 14"
batch_093,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: Allen ordered five boxes of pizza, which cost $7 each box. He then gave a tip which amounts to 1/7 of the total cost of his order. If he gave the delivery man $100, how much change did he receive?
Answer1: 60

Question2: James was 2/3s as tall as his uncle who is 72 inches. He gets a growth spurt that makes him gain 10 inches.  How much taller is his uncle than James now?
Answer2: 14

Question3: There are 84 people waiting in line to ride a roller coaster at an amusement park.  The roller coaster has 7 cars, and each car seats 2 people.  How many times will the ride operator have to run the roller coaster to give everyone in line a turn?
Answer3: 6

Question4: Chris has twelve marbles, and Ryan has twenty-eight marbles. If they put marbles together in a pile and then each takes away 1/4 of marbles from the pile, calculate the number of marbles remaining in the pile.
Answer4: 20

Question5: Jenna is on a road trip. She drives for 2 hours at 60mph. She takes a bathroom break, and then she continues driving for 3 hours at 50 mph. She can drive for 30 miles on one gallon of gas. If one gallon of gas costs $2, how much money does she spend on gas for her trip?
Answer5: 18"
batch_094,"You are assisting with a research project on *Explanation Consistency and Sensitivity in Mathematical Reasoning*.

### Task
For each Question/Answer pair listed below:
1. Create **three counterfactual versions** of the question by **minimally changing** key factual or logical details so the correct answer changes.
2. Keep the question realistic, coherent, and solvable.
3. Preserve the same type of reasoning (e.g., proportional, additive, rate-based, etc.).
4. Provide the **new correct answer** for each counterfactual.

### Output rules
- Return **valid JSON only** — no extra text or commentary.
- Follow this exact structure:

```json
[
  {
    ""original_question"": ""..."",
    ""original_answer"": ""..."",
    ""counterfactuals"": [
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""},
      {""question"": ""..."", ""correct_answer"": ""...""}
    ]
  },
  ...
]
```

Below are 5 original Question/Answer pairs:

Question1: Mary has a mystery book library. She started with 72 mystery books at the beginning of the year. She joined a book club that sent her 1 book each month of the year. She went to a bookstore halfway through the year and bought 5 more books, then bought 2 books at yard sales later. Her daughter gave her another book for her birthday, and her mother gave her a series of 4 books when Mary visited her. She donated 12 books she didn't want to read again to a charity shop and sold 3 to a used book store. How many books did she have at the end of the year?
Answer1: 81

Question2: Susan has 3 fish tanks to fill. 1 fish tank contains 7 goldfish and 8 beta fish. The second fish tank contains twice as many fish as the first tank and the third fish tank has a third of the number of fish in the second fish tank. How many fish are in the third fish tank?
Answer2: 10

Question3: A town is holding a fireworks display for New Year’s Eve. They light enough fireworks to show the full year then light enough fireworks to write “HAPPY NEW YEAR” in the sky. They then light another 50 boxes of fireworks as part of the display. Each box of fireworks contains 8 fireworks. If it takes 6 fireworks to display a number and 5 fireworks to display a letter, how many fireworks are lit during the display?
Answer3: 484

Question4: Danny is bringing his sailboat out to the ocean. When he uses his 24 square foot sail he goes 50 MPH. When he uses his 12 square foot sail he goes 20 MPH. He plans to travel 200 miles. How many hours faster is the bigger sail than the smaller one?
Answer4: 6

Question5: Anna is making gingerbread cookies. She gives 6 of them red hats, 9 of them blue boots, and 3 of them both red hats and blue boots. What percentage of the gingerbread men have red hats?
Answer5: 50"
