id,orig_Z,orig_uplift,orig_necessity,orig_base_score,orig_half_score,orig_full_score,orig_base_issue,orig_half_issue,orig_full_issue,orig_correct_letter,orig_options_json,lex_Z,lex_uplift,lex_necessity,lex_base_score,lex_half_score,lex_full_score,lex_base_issue,lex_half_issue,lex_full_issue,lex_correct_letter,lex_options_json,syn_Z,syn_uplift,syn_necessity,syn_base_score,syn_half_score,syn_full_score,syn_base_issue,syn_half_issue,syn_full_issue,syn_correct_letter,syn_options_json,ctx_Z,ctx_uplift,ctx_necessity,ctx_base_score,ctx_half_score,ctx_full_score,ctx_base_issue,ctx_half_issue,ctx_full_issue,ctx_correct_letter,ctx_options_json
276,8.443265423,3.6962624660719996,4.182140155371999,8.443265423,7.9573877337,12.139527889072,OK,OK,OK,A,"{""A"": ""90"", ""B"": ""30"", ""C"": ""45"", ""D"": ""89""}",5.087104687999999,6.40792257704,9.20709964504,5.087104687999999,2.28792762,11.49502726504,OK,OK,OK,A,"{""A"": ""90"", ""B"": ""30"", ""C"": ""180"", ""D"": ""89""}",8.38748006454,1.4102947072599985,2.644918282599998,8.38748006454,7.1528564892,9.797774771799999,OK,OK,OK,D,"{""A"": ""45"", ""B"": ""80"", ""C"": ""30"", ""D"": ""90""}",9.09964911616,0.1840631421399994,3.106056218599999,9.09964911616,6.1776560397,9.2837122583,OK,OK,OK,B,"{""A"": ""30"", ""B"": ""90"", ""C"": ""80"", ""D"": ""89""}"
277,4.7933883790000005,-2.0871124690000005,0.11790272600000007,4.7933883790000005,2.588373184,2.70627591,OK,OK,OK,A,"{""A"": ""4"", ""B"": ""2"", ""C"": ""25"", ""D"": ""5""}",-3.2820167199999997,12.56965255556,11.55024714556,-3.2820167199999997,-2.2626113099999996,9.28763583556,OK,OK,OK,C,"{""A"": ""5"", ""B"": ""3"", ""C"": ""4"", ""D"": ""-6""}",3.512042965,5.786865774969999,5.438730806969999,3.512042965,3.860177933,9.298908739969999,OK,OK,OK,A,"{""A"": ""4"", ""B"": ""8"", ""C"": ""14"", ""D"": ""3""}",1.8925113199999999,6.663170142920001,7.773588362920001,1.8925113199999999,0.7820931000000001,8.55568146292,OK,OK,OK,B,"{""A"": ""2"", ""B"": ""4"", ""C"": ""25"", ""D"": ""3""}"
278,8.223302941050001,1.1391754224099984,4.2225631547599995,8.223302941050001,5.1399152087,9.36247836346,OK,OK,OK,D,"{""A"": ""244"", ""B"": ""468"", ""C"": ""124"", ""D"": ""234""}",4.2297346529999995,6.286834715090002,6.7810194730900015,4.2297346529999995,3.735549895,10.516569368090002,OK,OK,OK,C,"{""A"": ""117"", ""B"": ""124"", ""C"": ""234"", ""D"": ""244""}",-1.72590063,13.26363784196,12.88863593196,-1.72590063,-1.35089872,11.53773721196,OK,OK,OK,A,"{""A"": ""234"", ""B"": ""2"", ""C"": ""117"", ""D"": ""224""}",2.741184285,8.108155932070002,10.223109937070001,2.741184285,0.6262302800000001,10.84934021707,OK,OK,OK,C,"{""A"": ""124"", ""B"": ""468"", ""C"": ""234"", ""D"": ""235""}"
279,2.69105913,6.62566045345,9.132189343450001,2.69105913,0.18453023999999996,9.31671958345,OK,OK,OK,B,"{""A"": ""2"", ""B"": ""4"", ""C"": ""14"", ""D"": ""3""}",6.23934379,4.10997722557,5.496577779570001,6.23934379,4.852743235999999,10.34932101557,OK,OK,OK,C,"{""A"": ""-6"", ""B"": ""3"", ""C"": ""4"", ""D"": ""48""}",0.6940136,8.92425190368,4.90894932068,0.6940136,4.709316183,9.61826550368,OK,OK,OK,B,"{""A"": ""8"", ""B"": ""4"", ""C"": ""48"", ""D"": ""5""}",3.931552948,6.241683262599999,10.3243898106,3.931552948,-0.1511536,10.173236210599999,OK,OK,OK,B,"{""A"": ""48"", ""B"": ""4"", ""C"": ""2"", ""D"": ""-6""}"
280,7.18792537,2.5312215882299984,2.2227326749299987,7.18792537,7.4964142833,9.719146958229999,OK,OK,OK,D,"{""A"": ""76"", ""B"": ""150"", ""C"": ""45"", ""D"": ""75""}",9.155098241000001,0.18056657190000003,2.5096722225000017,9.155098241000001,6.825992590399999,9.335664812900001,OK,OK,OK,D,"{""A"": ""65"", ""B"": ""150"", ""C"": ""30"", ""D"": ""75""}",9.464405113200002,0.7248117662999984,0.18392197874999994,9.464405113200002,10.00529490075,10.1892168795,OK,OK,OK,B,"{""A"": ""74"", ""B"": ""75"", ""C"": ""37.5"", ""D"": ""5""}",5.7887461125,4.733961839825,2.7000628257250003,5.7887461125,7.822645126599999,10.522707952325,OK,OK,OK,C,"{""A"": ""76"", ""B"": ""85"", ""C"": ""75"", ""D"": ""3""}"
281,2.1920338,7.75509642292,4.781978647920001,2.1920338,5.165151574999999,9.94713022292,OK,OK,OK,D,"{""A"": ""10"", ""B"": ""30"", ""C"": ""22"", ""D"": ""11""}",7.5159606054,6.043301143250499,9.189417143650498,7.5159606054,4.369844605,13.5592617486505,OK,OK,OK,A,"{""A"": ""11"", ""B"": ""30"", ""C"": ""22"", ""D"": ""12""}",6.6427895673999995,1.9592285460300012,2.7707132017300005,6.6427895673999995,5.8313049117,8.60201811343,OK,OK,OK,C,"{""A"": ""1"", ""B"": ""12"", ""C"": ""11"", ""D"": ""3""}",0.21375273000000006,9.41794747597,4.8098693159699994,0.21375273000000006,4.821830889999999,9.631700205969999,OK,OK,OK,D,"{""A"": ""21"", ""B"": ""30"", ""C"": ""12"", ""D"": ""11""}"
282,11.2408858914,-2.022309198170001,1.8861467987299987,11.2408858914,7.3324298945,9.218576693229998,OK,OK,OK,C,"{""A"": ""35"", ""B"": ""50"", ""C"": ""70"", ""D"": ""140""}",7.988055268,1.2258745411299987,0.518820858929999,7.988055268,8.6951089502,9.213929809129999,OK,OK,OK,B,"{""A"": ""60"", ""B"": ""70"", ""C"": ""35"", ""D"": ""50""}",7.927664750400001,0.3542407504999998,2.469061839900001,7.927664750400001,5.812843661,8.2819055009,OK,OK,OK,B,"{""A"": ""50"", ""B"": ""70"", ""C"": ""35"", ""D"": ""71""}",10.23657579167,-0.3950592095599994,1.3297614457100018,10.23657579167,8.5117551364,9.841516582110001,OK,OK,OK,C,"{""A"": ""140"", ""B"": ""60"", ""C"": ""70"", ""D"": ""50""}"
283,-1.14767264,9.0537031581,4.9496514831,-1.14767264,2.956379035,7.9060305181,OK,OK,OK,B,"{""A"": ""3200"", ""B"": ""700"", ""C"": ""350"", ""D"": ""699""}",3.76006121,5.355232364900001,4.5382707914000004,3.76006121,4.5770227835,9.1152935749,OK,OK,OK,B,"{""A"": ""400"", ""B"": ""700"", ""C"": ""699"", ""D"": ""710""}",0.034124370000000015,8.796048956349999,4.446237429349999,0.034124370000000015,4.383935897000001,8.83017332635,OK,OK,OK,C,"{""A"": ""3200"", ""B"": ""690"", ""C"": ""700"", ""D"": ""701""}",5.528497815,2.6962072037,3.9462836197,5.528497815,4.278421399,8.2247050187,OK,OK,OK,D,"{""A"": ""690"", ""B"": ""400"", ""C"": ""701"", ""D"": ""700""}"
285,8.6382829204,1.4667424753300011,2.0715172073300003,8.6382829204,8.0335081884,10.105025395730001,OK,OK,OK,D,"{""A"": ""24"", ""B"": ""38"", ""C"": ""4"", ""D"": ""48""}",8.3536835902,4.5687632385370005,4.470698946737,8.3536835902,8.451747882,12.922446828737,OK,OK,OK,A,"{""A"": ""48"", ""B"": ""38"", ""C"": ""47"", ""D"": ""4""}",9.2109622045,-0.39552049881999984,0.1583562066800006,9.2109622045,8.657085498999999,8.81544170568,OK,OK,OK,D,"{""A"": ""4"", ""B"": ""49"", ""C"": ""58"", ""D"": ""48""}",10.456912264000001,-0.18036362698000197,0.9277485308199989,10.456912264000001,9.3488001062,10.27654863702,OK,OK,OK,D,"{""A"": ""38"", ""B"": ""4"", ""C"": ""49"", ""D"": ""48""}"
286,6.615089182,4.038092723269999,4.7096606335699995,6.615089182,5.9435212717,10.65318190527,OK,OK,OK,A,"{""A"": ""320"", ""B"": ""3"", ""C"": ""321"", ""D"": ""640""}",5.383911325000001,4.084522302300001,4.698538091300001,5.383911325000001,4.769895536,9.468433627300001,OK,OK,OK,D,"{""A"": ""330"", ""B"": ""160"", ""C"": ""240"", ""D"": ""320""}",4.1297074600000006,4.39470329235,4.6404346823500005,4.1297074600000006,3.88397607,8.52441075235,OK,OK,OK,C,"{""A"": ""240"", ""B"": ""640"", ""C"": ""320"", ""D"": ""160""}",-0.57609565,8.616449080399999,5.416948055399999,-0.57609565,2.6234053750000004,8.0403534304,OK,OK,OK,D,"{""A"": ""640"", ""B"": ""6"", ""C"": ""330"", ""D"": ""320""}"
289,-4.897983571999999,14.393985355,12.230348198000002,-4.897983571999999,-2.734346415,9.496001783,OK,OK,OK,B,"{""A"": ""6000"", ""B"": ""3000"", ""C"": ""2999"", ""D"": ""200""}",7.4564457631000005,0.32508299989999934,3.654960784999999,7.4564457631000005,4.126567978000001,7.781528763,OK,OK,OK,D,"{""A"": ""200"", ""B"": ""1500"", ""C"": ""2999"", ""D"": ""3000""}",2.0857181,9.105930542380001,6.63138006438,2.0857181,4.5602685780000005,11.19164864238,OK,OK,OK,A,"{""A"": ""3000"", ""B"": ""1500"", ""C"": ""200"", ""D"": ""3010""}",3.0321654760000003,3.164289577699999,4.990764653699999,3.0321654760000003,1.2056904,6.196455053699999,OK,OK,OK,C,"{""A"": ""2999"", ""B"": ""1500"", ""C"": ""3000"", ""D"": ""3010""}"
290,5.044433391,1.1812900218999998,-0.7532786555000008,5.044433391,6.979002068400001,6.2257234129,OK,OK,OK,B,"{""A"": ""110"", ""B"": ""100"", ""C"": ""500"", ""D"": ""200""}",5.189082699999999,5.256912880500001,9.4572756805,5.189082699999999,0.9887199,10.4459955805,OK,OK,OK,A,"{""A"": ""100"", ""B"": ""500"", ""C"": ""110"", ""D"": ""90""}",8.034413221400001,1.5261396383999983,3.5226861727999994,8.034413221400001,6.037866687,9.5605528598,OK,OK,OK,D,"{""A"": ""110"", ""B"": ""99"", ""C"": ""25"", ""D"": ""100""}",-6.4052161513999994,13.0999258444,7.877538523,-6.4052161513999994,-1.18282883,6.694709693,OK,OK,OK,C,"{""A"": ""500"", ""B"": ""50"", ""C"": ""100"", ""D"": ""90""}"
291,5.1824894713,7.341564148702,7.472211734002,5.1824894713,5.051841886,12.524053620002,OK,OK,OK,A,"{""A"": ""1"", ""B"": ""-9"", ""C"": ""0"", ""D"": ""0.25""}",-2.73240079,14.612119950377,8.291889546377,-2.73240079,3.587829614,11.879719160377,OK,OK,OK,A,"{""A"": ""1"", ""B"": ""2"", ""C"": ""5"", ""D"": ""11""}",4.310711084,4.8940325705699985,5.257996764569999,4.310711084,3.94674689,9.204743654569999,OK,OK,OK,D,"{""A"": ""25"", ""B"": ""11"", ""C"": ""2"", ""D"": ""1""}",0.29265596000000005,9.02264443311,3.8478091248100004,0.29265596000000005,5.4674912683,9.31530039311,OK,OK,OK,B,"{""A"": ""2"", ""B"": ""1"", ""C"": ""5"", ""D"": ""11""}"
292,10.219049508,-1.5905916392700004,0.06949721732999947,10.219049508,8.5589606514,8.628457868729999,OK,OK,OK,B,"{""A"": ""16001"", ""B"": ""16000"", ""C"": ""200000"", ""D"": ""15990""}",9.684595495,-0.9002344377,-0.025307682899999406,9.684595495,8.8096687402,8.7843610573,OK,OK,OK,D,"{""A"": ""16001"", ""B"": ""16010"", ""C"": ""200000"", ""D"": ""16000""}",3.8274842319999998,5.2807132321,1.2308414505999998,3.8274842319999998,7.8773560135,9.1081974641,OK,OK,OK,B,"{""A"": ""15990"", ""B"": ""16000"", ""C"": ""8000"", ""D"": ""200000""}",10.9500805003,-1.6071504665000003,0.09426308840000175,10.9500805003,9.248666945399998,9.3429300338,OK,OK,OK,C,"{""A"": ""15999"", ""B"": ""200000"", ""C"": ""16000"", ""D"": ""16001""}"
293,4.585065572,5.12738688455,9.86795287655,4.585065572,-0.15550041999999997,9.71245245655,OK,OK,OK,D,"{""A"": ""120"", ""B"": ""171"", ""C"": ""160"", ""D"": ""170""}",3.02255255,4.4616961331,8.1019454331,3.02255255,-0.6176967499999999,7.4842486831,OK,OK,OK,B,"{""A"": ""340"", ""B"": ""170"", ""C"": ""180"", ""D"": ""40""}",8.175282782699998,-0.23238691449999838,2.6510659862,8.175282782699998,5.291829882,7.9428958682,OK,OK,OK,C,"{""A"": ""3"", ""B"": ""180"", ""C"": ""170"", ""D"": ""340""}",-4.61136416,12.83665296185,6.628046421850001,-4.61136416,1.5972423800000002,8.22528880185,OK,OK,OK,B,"{""A"": ""171"", ""B"": ""170"", ""C"": ""3"", ""D"": ""160""}"
294,-3.7118414499999997,4.47731195,-2.9160365639999997,-3.7118414499999997,3.681507064,0.7654705,OK,OK,OK,C,"{""A"": ""39.5"", ""B"": ""60"", ""C"": ""79"", ""D"": ""69""}",-0.79254336,8.28951828193,9.28758052193,-0.79254336,-1.7906056000000001,7.49697492193,OK,OK,OK,A,"{""A"": ""79"", ""B"": ""60"", ""C"": ""39.5"", ""D"": ""69""}",1.4139594999999998,4.3771688786,1.0923291715999994,1.4139594999999998,4.698799207,5.7911283786,OK,OK,OK,C,"{""A"": ""69"", ""B"": ""60"", ""C"": ""79"", ""D"": ""80""}",2.6281451540000003,5.50061199644,4.30576869244,2.6281451540000003,3.822988458,8.12875715044,OK,OK,OK,D,"{""A"": ""78"", ""B"": ""39.5"", ""C"": ""60"", ""D"": ""79""}"
295,9.72908007443,-0.7176528288000004,1.483658124689999,9.72908007443,7.52776912094,9.01142724563,OK,OK,OK,D,"{""A"": ""36"", ""B"": ""45"", ""C"": ""60"", ""D"": ""35""}",11.619841843249999,1.4633713945930005,2.9083242887029996,11.619841843249999,10.17488894914,13.083213237843,OK,OK,OK,A,"{""A"": ""35"", ""B"": ""60"", ""C"": ""70"", ""D"": ""34""}",9.005828877170002,1.4237860525399988,1.3958869644699998,9.005828877170002,9.03372796524,10.42961492971,OK,OK,OK,D,"{""A"": ""36"", ""B"": ""60"", ""C"": ""17.5"", ""D"": ""35""}",5.620554026,7.794594668975001,4.178506265285,5.620554026,9.23664242969,13.415148694975,OK,OK,OK,A,"{""A"": ""35"", ""B"": ""36"", ""C"": ""17.5"", ""D"": ""60""}"
296,0.7326832,10.417932323119999,6.093549340119999,0.7326832,5.057066183,11.150615523119999,OK,OK,OK,A,"{""A"": ""33"", ""B"": ""43"", ""C"": ""2"", ""D"": ""34""}",7.84962089295,3.853999676460001,6.983178757410001,7.84962089295,4.720441812,11.70362056941,OK,OK,OK,A,"{""A"": ""33"", ""B"": ""32"", ""C"": ""2"", ""D"": ""34""}",0.37222671000000007,8.33678268743,1.50754366543,0.37222671000000007,7.201465732,8.70900939743,OK,OK,OK,B,"{""A"": ""32"", ""B"": ""33"", ""C"": ""2"", ""D"": ""23""}",7.69545373225,5.377210530386002,1.3489624121160002,7.69545373225,11.723701850520001,13.072664262636001,OK,OK,OK,A,"{""A"": ""33"", ""B"": ""23"", ""C"": ""2"", ""D"": ""43""}"
298,2.7966976199999998,5.914330786270002,5.7566046262700015,2.7966976199999998,2.95442378,8.711028406270001,OK,OK,OK,B,"{""A"": ""70"", ""B"": ""35"", ""C"": ""30"", ""D"": ""17.5""}",2.16999818,10.523303415244,8.230164968244,2.16999818,4.463136627,12.693301595244,OK,OK,OK,A,"{""A"": ""35"", ""B"": ""70"", ""C"": ""15"", ""D"": ""25""}",8.06952322657,1.5723428345099997,1.5494041346799996,8.06952322657,8.0924619264,9.64186606108,OK,OK,OK,C,"{""A"": ""25"", ""B"": ""125"", ""C"": ""35"", ""D"": ""17.5""}",5.977203247,6.774277177688001,10.791454594688002,5.977203247,1.96002583,12.751480424688001,OK,OK,OK,A,"{""A"": ""35"", ""B"": ""20"", ""C"": ""36"", ""D"": ""34""}"
299,5.9838772250000005,2.687238926239999,7.209364241239999,5.9838772250000005,1.4617519099999998,8.67111615124,OK,OK,OK,D,"{""A"": ""2"", ""B"": ""12.65"", ""C"": ""13"", ""D"": ""12""}",-1.8644733700000002,5.245002867,3.841310627,-1.8644733700000002,-0.4607811300000001,3.380529497,OK,OK,OK,A,"{""A"": ""12"", ""B"": ""24"", ""C"": ""12.65"", ""D"": ""22""}",-0.44687652999999994,0.05881117999999985,4.146047763,-0.44687652999999994,-4.534113113,-0.3880653500000001,OK,OK,OK,A,"{""A"": ""12"", ""B"": ""13"", ""C"": ""24"", ""D"": ""12.65""}",3.54676431,8.04288466972,12.88002757972,3.54676431,-1.2903786,11.58964897972,OK,OK,OK,A,"{""A"": ""12"", ""B"": ""12.65"", ""C"": ""2"", ""D"": ""24""}"
300,-0.6801891,9.185463638329999,9.096382938329999,-0.6801891,-0.5911084,8.50527453833,OK,OK,OK,C,"{""A"": ""37"", ""B"": ""2"", ""C"": ""36"", ""D"": ""46""}",5.8006460597,3.5244095445999992,3.553006721599999,5.8006460597,5.7720488827,9.3250556043,OK,OK,OK,D,"{""A"": ""37"", ""B"": ""26"", ""C"": ""6"", ""D"": ""36""}",5.201953928,4.580015130930001,3.6490689779300007,5.201953928,6.132900081,9.78196905893,OK,OK,OK,C,"{""A"": ""26"", ""B"": ""35"", ""C"": ""36"", ""D"": ""4""}",4.449308573000001,3.7734756802,5.857547973200001,4.449308573000001,2.36523628,8.2227842532,OK,OK,OK,C,"{""A"": ""37"", ""B"": ""6"", ""C"": ""36"", ""D"": ""35""}"
301,-4.9191074825,11.5122030185,10.321805768,-4.9191074825,-3.728710232,6.593095536,OK,OK,OK,C,"{""A"": ""3"", ""B"": ""251"", ""C"": ""250"", ""D"": ""260""}",0.07787325,7.702524379600001,9.4200307596,0.07787325,-1.63963313,7.7803976296,OK,OK,OK,B,"{""A"": ""20"", ""B"": ""250"", ""C"": ""240"", ""D"": ""249""}",2.0681724200000002,6.2947441728000015,5.764598522800001,2.0681724200000002,2.5983180700000004,8.362916592800001,OK,OK,OK,D,"{""A"": ""251"", ""B"": ""249"", ""C"": ""5"", ""D"": ""250""}",-5.697828282,15.22761551536,9.397115833360001,-5.697828282,0.1326714,9.52978723336,OK,OK,OK,B,"{""A"": ""500"", ""B"": ""250"", ""C"": ""20"", ""D"": ""249""}"
302,2.31713297,7.716201270540001,4.988845529540001,2.31713297,5.044488711,10.03333424054,OK,OK,OK,A,"{""A"": ""28"", ""B"": ""25"", ""C"": ""56"", ""D"": ""38""}",0.47567563,8.41835068235,5.405002934350001,0.47567563,3.4890233779999997,8.89402631235,OK,OK,OK,D,"{""A"": ""5"", ""B"": ""14"", ""C"": ""27"", ""D"": ""28""}",2.37398327,6.64683556622,8.94413577622,2.37398327,0.07668306000000003,9.02081883622,OK,OK,OK,D,"{""A"": ""38"", ""B"": ""56"", ""C"": ""5"", ""D"": ""28""}",-1.40135006,9.7984409368,10.8242893868,-1.40135006,-2.42719851,8.3970908768,OK,OK,OK,B,"{""A"": ""14"", ""B"": ""28"", ""C"": ""5"", ""D"": ""29""}"
304,6.0941065374,4.500954328200001,0.23784086580000086,6.0941065374,10.3572199998,10.5950608656,OK,OK,OK,A,"{""A"": ""3285"", ""B"": ""3275"", ""C"": ""3284"", ""D"": ""10""}",4.097467620000001,4.9463768557,11.2575590357,4.097467620000001,-2.2137145599999997,9.0438444757,OK,OK,OK,C,"{""A"": ""3295"", ""B"": ""3650"", ""C"": ""3285"", ""D"": ""1642.5""}",1.98380648,6.585930706959999,4.689032422959999,1.98380648,3.8807047640000003,8.56973718696,OK,OK,OK,B,"{""A"": ""3286"", ""B"": ""3285"", ""C"": ""1642.5"", ""D"": ""3650""}",6.3853627206,4.078964714595999,2.3713687026959978,6.3853627206,8.092958732500001,10.464327435196,OK,OK,OK,C,"{""A"": ""3275"", ""B"": ""3650"", ""C"": ""3285"", ""D"": ""6570""}"
305,5.964759985,6.824870931972,9.253601206972,5.964759985,3.53602971,12.789630916972,OK,OK,OK,A,"{""A"": ""3600"", ""B"": ""3610"", ""C"": ""7200"", ""D"": ""2""}",7.30947864027,5.161499857031001,7.292071097701,7.30947864027,5.178907399600001,12.470978497301001,OK,OK,OK,A,"{""A"": ""3600"", ""B"": ""1800"", ""C"": ""1000"", ""D"": ""3610""}",6.4639320973,6.815088934808,7.216883514108,6.4639320973,6.062137518,13.279021032108,OK,OK,OK,A,"{""A"": ""3600"", ""B"": ""1800"", ""C"": ""1000"", ""D"": ""3610""}",7.7013624510000005,3.309501750690001,4.590093283990002,7.7013624510000005,6.4207709177,11.010864201690001,OK,OK,OK,A,"{""A"": ""3600"", ""B"": ""1000"", ""C"": ""3590"", ""D"": ""3601""}"
307,10.196275972179999,0.05909529133000113,3.9558089475099996,10.196275972179999,6.299562316,10.25537126351,OK,OK,OK,B,"{""A"": ""6"", ""B"": ""28"", ""C"": ""38"", ""D"": ""14""}",8.72407178306,0.7906672883700008,9.56750778143,8.72407178306,-0.05276870999999994,9.51473907143,OK,OK,OK,D,"{""A"": ""29"", ""B"": ""17"", ""C"": ""18"", ""D"": ""28""}",10.53808573574,-0.8690872508399998,0.14183344089999927,10.53808573574,9.527165044,9.6689984849,OK,OK,OK,D,"{""A"": ""45"", ""B"": ""18"", ""C"": ""56"", ""D"": ""28""}",7.982586063499999,5.282069573214999,7.980300395414999,7.982586063499999,5.284355241299999,13.264655636714998,OK,OK,OK,A,"{""A"": ""28"", ""B"": ""45"", ""C"": ""27"", ""D"": ""18""}"
308,-5.9570557263,14.52142482054,3.4573630352399993,-5.9570557263,5.107006059000001,8.56436909424,OK,OK,OK,B,"{""A"": ""5"", ""B"": ""25"", ""C"": ""35"", ""D"": ""12.5""}",0.7671662,8.25126844988,4.97184366488,0.7671662,4.046590985,9.01843464988,OK,OK,OK,B,"{""A"": ""15"", ""B"": ""25"", ""C"": ""24"", ""D"": ""30""}",-7.611364412,18.9287946898,16.3558939298,-7.611364412,-5.038463652,11.3174302778,OK,OK,OK,A,"{""A"": ""25"", ""B"": ""24"", ""C"": ""30"", ""D"": ""12.5""}",6.4457261324,2.81010286228,4.190326477679999,6.4457261324,5.0655025170000005,9.25582899468,OK,OK,OK,C,"{""A"": ""50"", ""B"": ""35"", ""C"": ""25"", ""D"": ""4""}"
310,8.53116534445,1.5317491369600003,2.7524953123100007,8.53116534445,7.3104191691,10.062914481410001,OK,OK,OK,C,"{""A"": ""10"", ""B"": ""1990"", ""C"": ""2000"", ""D"": ""1000""}",5.164262614,5.150285742315001,3.086095454115001,5.164262614,7.2284529022,10.314548356315,OK,OK,OK,C,"{""A"": ""1000"", ""B"": ""10"", ""C"": ""2000"", ""D"": ""1999""}",6.9593335271,5.975313048595,5.499395503295,6.9593335271,7.4352510724,12.934646575695,OK,OK,OK,A,"{""A"": ""2000"", ""B"": ""4000"", ""C"": ""10"", ""D"": ""1999""}",4.518308756,8.718479554001,8.418053382000998,4.518308756,4.8187349280000005,13.236788310001,OK,OK,OK,A,"{""A"": ""2000"", ""B"": ""2001"", ""C"": ""4000"", ""D"": ""10""}"
312,10.625804793299999,-3.699050602999999,-2.0165133859600006,10.625804793299999,8.94326757626,6.9267541903,OK,OK,OK,D,"{""A"": ""320"", ""B"": ""641"", ""C"": ""20"", ""D"": ""640""}",4.9628754575,2.1261291037000003,0.4787369719000001,4.9628754575,6.6102675893,7.0890045612,OK,OK,OK,C,"{""A"": ""320"", ""B"": ""20"", ""C"": ""640"", ""D"": ""630""}",9.645442236400001,-0.4509514335000002,1.0119348011000007,9.645442236400001,8.1825560018,9.1944908029,OK,OK,OK,D,"{""A"": ""20"", ""B"": ""630"", ""C"": ""320"", ""D"": ""640""}",9.12548626,-1.1147596011000012,-2.2130131242999997,9.12548626,10.2237397832,8.0107266589,OK,OK,OK,C,"{""A"": ""630"", ""B"": ""639"", ""C"": ""640"", ""D"": ""20""}"
313,-0.45326049999999996,9.0371949702,6.832498130199999,-0.45326049999999996,1.7514363400000001,8.583934470199999,OK,OK,OK,A,"{""A"": ""200"", ""B"": ""400"", ""C"": ""199"", ""D"": ""20""}",-1.51223567,-1.7860452120000003,-1.156492462,-1.51223567,-2.14178842,-3.2982808820000002,OK,OK,OK,B,"{""A"": ""100"", ""B"": ""200"", ""C"": ""2.5"", ""D"": ""210""}",0.27949336,10.24328440657,11.42245882657,0.27949336,-0.8996810599999999,10.52277776657,OK,OK,OK,C,"{""A"": ""20"", ""B"": ""201"", ""C"": ""200"", ""D"": ""100""}",2.10557374,4.096181589,6.129054729,2.10557374,0.07270060000000012,6.201755329,OK,OK,OK,D,"{""A"": ""20"", ""B"": ""201"", ""C"": ""199"", ""D"": ""200""}"
314,5.793002959700001,2.855893997839999,4.692601851539999,5.793002959700001,3.9562951060000002,8.64889695754,OK,OK,OK,D,"{""A"": ""2"", ""B"": ""3600"", ""C"": ""7190"", ""D"": ""7200""}",0.42729185999999997,7.593209887399999,6.892106667399999,0.42729185999999997,1.12839508,8.020501747399999,OK,OK,OK,C,"{""A"": ""2"", ""B"": ""14400"", ""C"": ""7200"", ""D"": ""7190""}",8.7897090077,0.18114706319999918,4.8539278619,8.7897090077,4.116928209,8.9708560709,OK,OK,OK,C,"{""A"": ""2"", ""B"": ""7210"", ""C"": ""7200"", ""D"": ""7201""}",-4.0418683,12.12831301004,11.064327024039999,-4.0418683,-2.9778823140000004,8.086444710039999,OK,OK,OK,B,"{""A"": ""14400"", ""B"": ""7200"", ""C"": ""360"", ""D"": ""7210""}"
316,5.2595426424,1.6840628250999998,4.7216321775,5.2595426424,2.2219732899999998,6.943605467499999,OK,OK,OK,C,"{""A"": ""132"", ""B"": ""110"", ""C"": ""220"", ""D"": ""210""}",6.7545949883,2.5665377289799993,5.453292807279999,6.7545949883,3.8678399100000003,9.32113271728,OK,OK,OK,A,"{""A"": ""220"", ""B"": ""110"", ""C"": ""132"", ""D"": ""440""}",-3.9009094220000002,10.3359695173,9.1222376853,-3.9009094220000002,-2.6871775899999997,6.4350600953,OK,OK,OK,B,"{""A"": ""132"", ""B"": ""220"", ""C"": ""210"", ""D"": ""219""}",1.16524503,8.36137758339,5.81885308939,1.16524503,3.7077695239999997,9.52662261339,OK,OK,OK,C,"{""A"": ""132"", ""B"": ""219"", ""C"": ""220"", ""D"": ""440""}"
317,1.65045742,7.01452016943,6.95403246943,1.65045742,1.71094512,8.66497758943,OK,OK,OK,C,"{""A"": ""3"", ""B"": ""80"", ""C"": ""90"", ""D"": ""91""}",-1.68451694,8.163353150399999,13.304228138,-1.68451694,-6.8253919276,6.4788362104,OK,OK,OK,C,"{""A"": ""45"", ""B"": ""180"", ""C"": ""90"", ""D"": ""100""}",2.52110085,9.431873403436,14.502403173436,2.52110085,-2.54942892,11.952974253436,OK,OK,OK,A,"{""A"": ""90"", ""B"": ""45"", ""C"": ""80"", ""D"": ""20""}",-1.34386824,11.325107485179998,10.49648648518,-1.34386824,-0.51524724,9.98123924518,OK,OK,OK,C,"{""A"": ""100"", ""B"": ""80"", ""C"": ""90"", ""D"": ""45""}"
318,0.56584934,8.82729211156,10.93969599156,0.56584934,-1.54655454,9.39314145156,OK,OK,OK,A,"{""A"": ""200"", ""B"": ""22"", ""C"": ""100"", ""D"": ""201""}",0.30601690000000004,9.36527809612,9.93222789612,0.30601690000000004,-0.2609329,9.67129499612,OK,OK,OK,B,"{""A"": ""201"", ""B"": ""200"", ""C"": ""22"", ""D"": ""199""}",6.9485535105,-2.3904653975,-2.5953637618,6.9485535105,7.1534518748,4.558088113,OK,OK,OK,D,"{""A"": ""220"", ""B"": ""400"", ""C"": ""100"", ""D"": ""200""}",0.9200420299999998,9.1760964238,12.2963643038,0.9200420299999998,-2.2002258500000003,10.0961384538,OK,OK,OK,C,"{""A"": ""210"", ""B"": ""201"", ""C"": ""200"", ""D"": ""22""}"
