id,gold_label,pred_original_base,pred_original_nec,pred_original_nec_ctrl,pred_original_suff,pred_original_suff_ctrl,coverage_original,score_original_nec_flip,score_original_nec_ctrl_flip,score_original_suff_stay,score_original_suff_ctrl_stay,pred_lexical_base,pred_lexical_nec,pred_lexical_nec_ctrl,pred_lexical_suff,pred_lexical_suff_ctrl,coverage_lexical,score_lexical_nec_flip,score_lexical_nec_ctrl_flip,score_lexical_suff_stay,score_lexical_suff_ctrl_stay,pred_syntactic_base,pred_syntactic_nec,pred_syntactic_nec_ctrl,pred_syntactic_suff,pred_syntactic_suff_ctrl,coverage_syntactic,score_syntactic_nec_flip,score_syntactic_nec_ctrl_flip,score_syntactic_suff_stay,score_syntactic_suff_ctrl_stay,pred_pragmatic_base,pred_pragmatic_nec,pred_pragmatic_nec_ctrl,pred_pragmatic_suff,pred_pragmatic_suff_ctrl,coverage_pragmatic,score_pragmatic_nec_flip,score_pragmatic_nec_ctrl_flip,score_pragmatic_suff_stay,score_pragmatic_suff_ctrl_stay
238,neutral,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1
242,neutral,neutral,neutral,neutral,neutral,neutral,0.1176,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0588,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0588,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0588,0,0,1,1
243,contradiction,neutral,neutral,neutral,neutral,neutral,0.9091,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.9091,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7273,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
245,entailment,entailment,neutral,entailment,entailment,neutral,0.7333,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6667,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.9333,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.7333,1,0,1,0
247,neutral,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1
249,entailment,entailment,neutral,entailment,entailment,neutral,0.3500,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3500,1,0,1,0,entailment,neutral,neutral,neutral,neutral,0.2500,1,1,0,0
250,contradiction,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1
251,entailment,entailment,neutral,neutral,neutral,neutral,0.1333,1,1,0,0,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.4000,1,0,1,0,entailment,neutral,neutral,entailment,neutral,0.3333,1,1,1,0
252,contradiction,contradiction,neutral,neutral,neutral,neutral,0.2727,1,1,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2727,1,0,0,0,contradiction,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.2727,1,0,1,0
253,neutral,neutral,neutral,neutral,neutral,neutral,0.3846,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2308,0,0,1,1
255,contradiction,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5500,0,0,1,1
256,entailment,entailment,neutral,entailment,neutral,neutral,0.7273,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.7273,1,0,1,1
258,contradiction,contradiction,contradiction,contradiction,neutral,neutral,0.3571,0,0,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.3571,1,0,1,0,contradiction,unknown,contradiction,neutral,unknown,0.3571,0,0,0,0,contradiction,neutral,contradiction,neutral,contradiction,0.3571,1,0,0,1
259,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.1667,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.1667,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.1667,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.1667,1,0,0,0
260,entailment,entailment,neutral,entailment,entailment,neutral,0.6250,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.3750,1,0,0,0,entailment,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,entailment,neutral,entailment,entailment,neutral,0.6250,1,0,1,0
261,entailment,entailment,neutral,entailment,neutral,neutral,0.0909,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.4545,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.4545,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.0909,1,0,0,0
262,neutral,neutral,neutral,neutral,neutral,neutral,0.1364,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5455,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5455,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2273,0,0,1,1
263,neutral,entailment,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.6500,1,1,0,0,entailment,neutral,neutral,entailment,entailment,0.6500,1,1,1,1,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0
264,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.2857,1,0,0,0,contradiction,neutral,unknown,neutral,neutral,0.2857,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2857,1,0,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.2857,1,0,1,0
265,contradiction,contradiction,neutral,contradiction,contradiction,contradiction,0.2500,1,0,1,1,contradiction,neutral,contradiction,contradiction,neutral,0.2500,1,0,1,0,contradiction,neutral,contradiction,contradiction,contradiction,0.2000,1,0,1,1,contradiction,neutral,contradiction,contradiction,neutral,0.2000,1,0,1,0
267,neutral,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1
269,contradiction,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1
270,neutral,neutral,neutral,neutral,neutral,unknown,0.2667,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8000,0,0,1,1
271,contradiction,neutral,neutral,neutral,neutral,neutral,0.7727,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8182,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7727,0,0,1,1
272,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.3125,1,0,1,0,contradiction,neutral,contradiction,contradiction,contradiction,0.3125,1,0,1,1,contradiction,neutral,contradiction,contradiction,neutral,0.5000,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.3750,1,0,1,0
274,entailment,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0
275,contradiction,contradiction,neutral,neutral,contradiction,contradiction,0.6364,1,1,1,1,contradiction,neutral,contradiction,neutral,neutral,0.6364,1,0,0,0,contradiction,neutral,neutral,neutral,contradiction,0.6364,1,1,0,1,contradiction,neutral,contradiction,contradiction,neutral,0.6364,1,0,1,0
276,contradiction,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3000,0,0,1,1,neutral,neutral,contradiction,neutral,neutral,0.3000,0,1,1,1
277,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.2632,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2632,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2632,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2632,1,0,1,0
279,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2727,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
280,neutral,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1
281,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,entailment,1.0000,0,0,1,0,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
282,entailment,entailment,neutral,neutral,neutral,entailment,0.4286,1,1,0,1,entailment,neutral,neutral,neutral,unknown,0.7143,1,1,0,0,entailment,neutral,entailment,neutral,entailment,0.8571,1,0,0,1,entailment,neutral,entailment,entailment,entailment,0.9286,1,0,1,1
284,entailment,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.5333,1,0,1,0,entailment,neutral,neutral,neutral,neutral,0.4000,1,1,0,0,entailment,neutral,entailment,entailment,entailment,0.6667,1,0,1,1
285,neutral,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,neutral,unknown,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1
286,neutral,neutral,neutral,neutral,neutral,neutral,0.7500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1250,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.9375,0,0,1,1
288,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.2222,1,0,0,0,contradiction,neutral,neutral,neutral,neutral,0.2222,1,1,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2222,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2222,1,0,0,0
289,neutral,neutral,neutral,neutral,neutral,neutral,0.3000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1
290,neutral,entailment,neutral,neutral,neutral,neutral,0.2857,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.2857,1,0,0,0,entailment,neutral,neutral,neutral,neutral,0.2857,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.2857,1,0,0,0
291,neutral,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1111,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1
294,contradiction,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1
295,entailment,entailment,neutral,entailment,entailment,neutral,0.8750,1,0,1,0,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,entailment,neutral,neutral,0.8750,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.8750,1,0,1,0
297,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.2222,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.1111,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.1111,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.1111,1,0,0,0
298,neutral,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1
299,neutral,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4545,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8182,0,0,1,1
300,neutral,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1
301,contradiction,neutral,neutral,neutral,neutral,neutral,0.1250,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1250,0,0,1,1,neutral,neutral,contradiction,neutral,neutral,0.2500,0,1,1,1,neutral,neutral,neutral,neutral,neutral,0.1250,0,0,1,1
302,neutral,entailment,neutral,entailment,entailment,neutral,0.6000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.4000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.4000,1,0,1,0
305,contradiction,contradiction,neutral,neutral,neutral,neutral,0.2222,1,1,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2222,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2222,1,0,0,0,contradiction,neutral,contradiction,neutral,contradiction,0.4444,1,0,0,1
306,neutral,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1
307,neutral,neutral,neutral,neutral,neutral,neutral,0.0588,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1765,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1176,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1176,0,0,1,1
308,entailment,contradiction,neutral,contradiction,contradiction,neutral,0.2381,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2381,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.3333,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2381,1,0,1,0
310,contradiction,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1
311,entailment,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,entailment,neutral,neutral,0.7778,1,0,0,0,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0
312,neutral,entailment,neutral,entailment,neutral,neutral,0.1905,1,0,0,0,neutral,neutral,entailment,neutral,neutral,0.1905,0,1,1,1,neutral,neutral,entailment,neutral,neutral,0.1905,0,1,1,1,entailment,neutral,entailment,neutral,neutral,0.1905,1,0,0,0
314,neutral,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1
315,contradiction,neutral,neutral,neutral,neutral,neutral,0.3043,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3043,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3043,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.4783,0,0,1,0
316,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.1053,1,0,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.2105,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.1053,1,0,1,0,contradiction,neutral,contradiction,neutral,neutral,0.1053,1,0,0,0
318,contradiction,contradiction,neutral,neutral,neutral,neutral,0.3333,1,1,0,0,contradiction,neutral,contradiction,unknown,neutral,0.3333,1,0,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.3333,1,0,1,0,contradiction,neutral,neutral,neutral,neutral,0.3333,1,1,0,0
319,contradiction,contradiction,neutral,neutral,neutral,neutral,0.1111,1,1,0,0,contradiction,neutral,neutral,contradiction,neutral,0.7778,1,1,1,0,contradiction,contradiction,contradiction,neutral,neutral,0.2222,0,0,0,0,contradiction,neutral,neutral,neutral,neutral,0.3333,1,1,0,0
320,neutral,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1
321,entailment,entailment,neutral,entailment,entailment,neutral,0.1667,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.1667,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0
322,contradiction,contradiction,neutral,neutral,contradiction,neutral,0.2857,1,1,1,0,contradiction,neutral,neutral,neutral,contradiction,0.5714,1,1,0,1,contradiction,neutral,contradiction,contradiction,contradiction,0.2857,1,0,1,1,contradiction,neutral,contradiction,contradiction,neutral,0.2857,1,0,1,0
323,entailment,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1
324,contradiction,neutral,neutral,neutral,neutral,neutral,0.6923,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6154,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6923,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6154,0,0,1,1
326,contradiction,contradiction,neutral,contradiction,contradiction,contradiction,0.2727,1,0,1,1,contradiction,contradiction,contradiction,neutral,neutral,0.0455,0,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.1818,1,0,0,0,contradiction,neutral,neutral,neutral,neutral,0.1818,1,1,0,0
327,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.2308,1,0,0,0,contradiction,neutral,contradiction,neutral,contradiction,0.3846,1,0,0,1,contradiction,neutral,neutral,neutral,neutral,0.3846,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.3846,1,1,0,0
328,entailment,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6667,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6667,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.6667,1,0,1,0
329,neutral,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1
330,neutral,neutral,neutral,neutral,neutral,neutral,0.4091,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5909,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4091,0,0,1,1
332,neutral,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2667,0,0,1,1
333,neutral,neutral,neutral,neutral,neutral,neutral,0.7778,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1111,0,0,1,1
334,entailment,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1
335,entailment,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
337,contradiction,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
338,neutral,neutral,neutral,neutral,neutral,neutral,0.0714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1429,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0714,0,0,1,1
339,neutral,neutral,neutral,neutral,neutral,neutral,0.5789,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4737,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7368,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7368,0,0,1,1
340,entailment,entailment,neutral,neutral,neutral,neutral,0.1429,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.1429,1,0,0,0,entailment,neutral,neutral,neutral,neutral,0.1429,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.1429,1,1,0,0
341,neutral,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0769,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1538,0,0,1,1
342,contradiction,neutral,neutral,neutral,neutral,neutral,0.6471,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.9412,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7059,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6471,0,0,1,1
343,entailment,entailment,entailment,entailment,neutral,neutral,0.1765,0,0,0,0,entailment,entailment,entailment,neutral,neutral,0.1765,0,0,0,0,entailment,entailment,entailment,neutral,neutral,0.1765,0,0,0,0,entailment,entailment,entailment,neutral,neutral,0.1765,0,0,0,0
345,neutral,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1000,0,0,1,1
346,neutral,neutral,neutral,neutral,neutral,neutral,0.5556,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8889,0,0,1,1
347,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.6000,1,0,1,0,contradiction,neutral,neutral,neutral,neutral,0.6000,1,1,0,0,contradiction,neutral,contradiction,contradiction,contradiction,0.6000,1,0,1,1,contradiction,neutral,neutral,neutral,contradiction,0.6000,1,1,0,1
348,contradiction,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2727,0,0,1,1
349,entailment,entailment,neutral,entailment,entailment,neutral,0.3000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3000,1,0,1,0
351,entailment,entailment,neutral,entailment,entailment,neutral,0.1739,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2609,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2609,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.1739,1,0,1,0
352,contradiction,neutral,neutral,contradiction,contradiction,neutral,0.7647,0,1,0,1,neutral,neutral,neutral,neutral,neutral,0.2353,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7647,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6471,0,0,1,1
353,entailment,neutral,neutral,neutral,neutral,neutral,0.1429,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1429,0,0,1,1
355,neutral,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1
356,entailment,entailment,neutral,entailment,entailment,neutral,0.6250,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6250,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6250,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.7500,1,0,1,0
357,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.1250,1,0,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.1250,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.1250,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.1250,1,0,1,0
358,contradiction,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8000,0,0,1,1
360,entailment,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1
361,entailment,entailment,neutral,entailment,neutral,neutral,0.1111,1,0,0,0,entailment,entailment,entailment,neutral,neutral,0.2222,0,0,0,0,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.1111,1,0,0,0
