id,gold_label,pred_original_base,pred_original_nec,pred_original_nec_ctrl,pred_original_suff,pred_original_suff_ctrl,coverage_original,score_original_nec_flip,score_original_nec_ctrl_flip,score_original_suff_stay,score_original_suff_ctrl_stay,pred_lexical_base,pred_lexical_nec,pred_lexical_nec_ctrl,pred_lexical_suff,pred_lexical_suff_ctrl,coverage_lexical,score_lexical_nec_flip,score_lexical_nec_ctrl_flip,score_lexical_suff_stay,score_lexical_suff_ctrl_stay,pred_syntactic_base,pred_syntactic_nec,pred_syntactic_nec_ctrl,pred_syntactic_suff,pred_syntactic_suff_ctrl,coverage_syntactic,score_syntactic_nec_flip,score_syntactic_nec_ctrl_flip,score_syntactic_suff_stay,score_syntactic_suff_ctrl_stay,pred_pragmatic_base,pred_pragmatic_nec,pred_pragmatic_nec_ctrl,pred_pragmatic_suff,pred_pragmatic_suff_ctrl,coverage_pragmatic,score_pragmatic_nec_flip,score_pragmatic_nec_ctrl_flip,score_pragmatic_suff_stay,score_pragmatic_suff_ctrl_stay
243,contradiction,neutral,contradiction,unknown,contradiction,neutral,0.9091,1,0,0,1,neutral,neutral,contradiction,neutral,neutral,0.2727,0,1,1,1,neutral,contradiction,contradiction,contradiction,neutral,0.9091,1,1,0,1,neutral,contradiction,contradiction,neutral,contradiction,0.9091,1,1,1,0
245,entailment,entailment,neutral,entailment,entailment,entailment,0.8667,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.5333,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.7333,1,0,1,1,entailment,unknown,entailment,unknown,contradiction,0.8000,0,0,0,0
247,neutral,neutral,unknown,contradiction,neutral,neutral,0.2500,0,1,1,1,entailment,neutral,unknown,unknown,entailment,0.7500,1,0,0,1,neutral,neutral,neutral,neutral,unknown,0.2500,0,0,1,0,neutral,neutral,unknown,neutral,neutral,0.2500,0,0,1,1
249,entailment,entailment,entailment,entailment,entailment,entailment,0.3000,0,0,1,1,entailment,entailment,entailment,unknown,neutral,0.2000,0,0,0,0,entailment,entailment,entailment,entailment,entailment,0.4500,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.3500,1,0,1,1
250,contradiction,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,contradiction,neutral,neutral,neutral,0.6667,1,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1
251,entailment,entailment,neutral,entailment,entailment,unknown,0.2000,1,0,1,0,entailment,neutral,entailment,entailment,unknown,0.3333,1,0,1,0,entailment,neutral,entailment,entailment,contradiction,0.4667,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.2667,1,0,0,0
252,contradiction,neutral,contradiction,contradiction,contradiction,neutral,0.5455,1,1,0,1,contradiction,neutral,unknown,unknown,contradiction,0.6818,1,0,0,1,contradiction,neutral,neutral,unknown,neutral,0.8636,1,1,0,0,contradiction,neutral,neutral,neutral,contradiction,0.5909,1,1,0,1
253,neutral,neutral,neutral,neutral,neutral,neutral,0.6154,0,0,1,1,neutral,neutral,neutral,unknown,neutral,0.3077,0,0,0,1,entailment,neutral,entailment,entailment,neutral,0.6154,1,0,1,0,neutral,unknown,neutral,unknown,neutral,0.3846,0,0,0,1
255,contradiction,neutral,neutral,contradiction,neutral,neutral,0.1000,0,1,1,1,neutral,neutral,neutral,neutral,unknown,0.4500,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.9500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1000,0,0,1,1
256,entailment,entailment,entailment,contradiction,neutral,neutral,0.5455,0,1,0,0,entailment,contradiction,neutral,contradiction,entailment,0.5455,1,1,0,1,entailment,neutral,entailment,entailment,neutral,0.7273,1,0,1,0,entailment,neutral,contradiction,neutral,unknown,0.5455,1,1,0,0
258,contradiction,contradiction,neutral,contradiction,contradiction,contradiction,0.4286,1,0,1,1,contradiction,unknown,contradiction,contradiction,unknown,0.5714,0,0,1,0,contradiction,neutral,contradiction,contradiction,contradiction,0.7857,1,0,1,1,neutral,neutral,contradiction,contradiction,neutral,0.9286,0,1,0,1
259,contradiction,neutral,neutral,neutral,contradiction,contradiction,0.1667,0,0,0,0,neutral,neutral,contradiction,contradiction,neutral,0.5000,0,1,0,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,contradiction,contradiction,0.1667,0,0,0,0
260,entailment,entailment,neutral,entailment,entailment,entailment,0.7500,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.7500,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.7500,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.7500,1,0,1,1
261,entailment,entailment,neutral,entailment,neutral,neutral,0.2727,1,0,0,0,entailment,neutral,entailment,entailment,entailment,0.4545,1,0,1,1,entailment,neutral,neutral,entailment,neutral,0.3636,1,1,1,0,entailment,unknown,entailment,entailment,neutral,0.4545,0,0,1,0
262,neutral,neutral,neutral,neutral,neutral,unknown,0.0455,0,0,1,0,neutral,neutral,neutral,neutral,entailment,0.0455,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.2727,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4091,0,0,1,1
263,neutral,entailment,neutral,neutral,neutral,unknown,0.9500,1,1,0,0,entailment,neutral,neutral,contradiction,neutral,0.5000,1,1,0,0,contradiction,neutral,unknown,neutral,neutral,0.6500,1,0,0,0,entailment,neutral,entailment,contradiction,entailment,0.9500,1,0,0,1
264,contradiction,neutral,neutral,neutral,neutral,unknown,0.5714,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,contradiction,neutral,neutral,neutral,unknown,0.0714,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.2857,1,1,0,0
265,contradiction,contradiction,unknown,contradiction,contradiction,unknown,0.2000,0,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2500,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2000,1,0,1,0,contradiction,unknown,neutral,contradiction,contradiction,0.2000,0,1,1,1
267,neutral,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5833,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.4167,0,0,1,0
269,contradiction,neutral,neutral,neutral,neutral,neutral,0.1250,0,0,1,1,contradiction,neutral,contradiction,neutral,neutral,0.6250,1,0,0,0,neutral,unknown,neutral,unknown,unknown,1.0000,0,0,0,0,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
270,neutral,neutral,neutral,unknown,unknown,entailment,0.8000,0,0,0,0,neutral,neutral,neutral,unknown,neutral,0.0667,0,0,0,1,entailment,neutral,neutral,unknown,neutral,0.8000,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1
271,contradiction,neutral,neutral,neutral,neutral,neutral,0.7727,0,0,1,1,contradiction,neutral,neutral,contradiction,neutral,0.7727,1,1,1,0,neutral,neutral,unknown,unknown,neutral,0.7727,0,0,0,1,contradiction,neutral,neutral,unknown,neutral,0.4545,1,1,0,0
272,contradiction,contradiction,neutral,unknown,neutral,neutral,0.6250,1,0,0,0,contradiction,neutral,contradiction,contradiction,contradiction,0.6250,1,0,1,1,contradiction,neutral,unknown,entailment,neutral,0.6250,1,0,0,0,contradiction,neutral,neutral,unknown,neutral,0.5000,1,1,0,0
274,entailment,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.3636,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0
275,contradiction,contradiction,neutral,neutral,neutral,contradiction,0.0909,1,1,0,1,contradiction,neutral,neutral,neutral,neutral,0.6364,1,1,0,0,contradiction,neutral,neutral,contradiction,unknown,0.1818,1,1,1,0,neutral,neutral,neutral,neutral,neutral,0.6364,0,0,1,1
276,contradiction,contradiction,unknown,neutral,neutral,unknown,0.4000,0,1,0,0,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3000,0,0,1,1
277,contradiction,contradiction,contradiction,contradiction,contradiction,contradiction,0.1053,0,0,1,1,contradiction,contradiction,contradiction,contradiction,contradiction,0.1053,0,0,1,1,contradiction,contradiction,contradiction,neutral,contradiction,0.1053,0,0,0,1,contradiction,contradiction,contradiction,contradiction,entailment,0.1053,0,0,1,0
279,neutral,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.1818,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1
280,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,entailment,unknown,entailment,entailment,entailment,0.7143,0,0,1,1,entailment,neutral,entailment,neutral,entailment,0.8571,1,0,0,1,entailment,unknown,neutral,neutral,unknown,1.0000,0,1,0,0
281,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,contradiction,neutral,neutral,neutral,1.0000,1,0,1,1,neutral,unknown,neutral,neutral,neutral,0.6667,0,0,1,1
282,entailment,entailment,neutral,neutral,entailment,entailment,0.8571,1,1,1,1,entailment,neutral,unknown,neutral,entailment,0.5714,1,0,0,1,entailment,neutral,neutral,neutral,neutral,0.6429,1,1,0,0,entailment,contradiction,entailment,entailment,neutral,0.6429,1,0,1,0
284,entailment,entailment,neutral,neutral,neutral,neutral,0.5333,1,1,0,0,contradiction,entailment,entailment,contradiction,neutral,0.4667,1,1,1,0,entailment,neutral,unknown,unknown,neutral,0.5333,1,0,0,0,entailment,neutral,neutral,neutral,neutral,0.4667,1,1,0,0
285,neutral,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,entailment,neutral,neutral,unknown,neutral,0.4286,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1
286,neutral,neutral,neutral,neutral,neutral,neutral,0.3750,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.8125,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,unknown,unknown,neutral,0.5000,0,0,0,1
288,contradiction,contradiction,neutral,neutral,neutral,neutral,0.2222,1,1,0,0,contradiction,neutral,neutral,contradiction,neutral,0.2222,1,1,1,0,contradiction,neutral,neutral,neutral,contradiction,0.6667,1,1,0,1,contradiction,neutral,neutral,neutral,neutral,0.2222,1,1,0,0
289,neutral,neutral,unknown,neutral,neutral,neutral,0.8000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1
290,neutral,entailment,neutral,entailment,entailment,neutral,0.2857,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2857,1,0,1,0,entailment,neutral,neutral,neutral,neutral,0.4286,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.2857,1,0,0,0
291,neutral,entailment,neutral,entailment,entailment,entailment,0.8889,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.5556,1,0,1,1,entailment,neutral,entailment,unknown,entailment,1.0000,1,0,0,1,entailment,neutral,neutral,entailment,entailment,0.7778,1,1,1,1
294,contradiction,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,contradiction,neutral,neutral,unknown,0.5000,1,0,1,0,neutral,neutral,neutral,neutral,contradiction,0.5000,0,0,1,0
295,entailment,entailment,neutral,unknown,unknown,neutral,0.8750,1,0,0,0,entailment,contradiction,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.8750,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.8750,1,0,1,0
297,contradiction,neutral,neutral,neutral,neutral,neutral,0.4444,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.7778,0,0,1,0,neutral,neutral,neutral,contradiction,neutral,1.0000,0,0,0,1,neutral,neutral,contradiction,neutral,neutral,0.5556,0,1,1,1
298,neutral,entailment,unknown,neutral,neutral,neutral,0.7143,0,1,0,0,entailment,neutral,neutral,neutral,contradiction,0.7143,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.7143,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.7143,1,1,0,0
299,neutral,entailment,neutral,entailment,unknown,neutral,1.0000,1,0,0,0,entailment,neutral,entailment,neutral,neutral,0.5455,1,0,0,0,entailment,neutral,entailment,entailment,entailment,0.6364,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.4545,1,0,1,1
300,neutral,entailment,entailment,neutral,neutral,entailment,0.4286,0,1,0,1,entailment,neutral,neutral,neutral,neutral,0.4286,1,1,0,0,neutral,contradiction,neutral,unknown,neutral,0.4286,1,0,0,1,entailment,neutral,neutral,neutral,entailment,0.8571,1,1,0,1
301,contradiction,neutral,contradiction,neutral,neutral,neutral,0.8750,1,0,1,1,neutral,unknown,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3750,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1
302,neutral,entailment,neutral,neutral,neutral,neutral,0.4000,1,1,0,0,entailment,neutral,neutral,entailment,neutral,0.4000,1,1,1,0,entailment,neutral,entailment,entailment,neutral,0.4000,1,0,1,0,entailment,neutral,neutral,neutral,neutral,0.4000,1,1,0,0
305,contradiction,contradiction,neutral,unknown,neutral,unknown,0.4444,1,0,0,0,neutral,neutral,neutral,neutral,neutral,0.5556,0,0,1,1,contradiction,neutral,neutral,neutral,unknown,0.5556,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.7778,1,1,0,0
306,neutral,entailment,neutral,neutral,neutral,neutral,0.6429,1,1,0,0,neutral,neutral,neutral,neutral,entailment,0.5714,0,0,1,0,entailment,unknown,neutral,neutral,unknown,0.5714,0,1,0,0,entailment,neutral,neutral,entailment,neutral,0.6429,1,1,1,0
307,neutral,neutral,neutral,neutral,neutral,neutral,0.2353,0,0,1,1,entailment,neutral,unknown,neutral,contradiction,0.5294,1,0,0,0,neutral,neutral,unknown,neutral,unknown,0.2941,0,0,1,0,entailment,entailment,unknown,neutral,neutral,0.2941,0,0,0,0
308,entailment,neutral,neutral,neutral,neutral,neutral,0.6190,0,0,1,1,neutral,neutral,neutral,unknown,neutral,0.5714,0,0,0,1,contradiction,neutral,neutral,neutral,neutral,0.5238,1,1,0,0,neutral,neutral,contradiction,unknown,neutral,0.4286,0,1,0,1
310,contradiction,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1
311,entailment,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.7778,1,0,1,1,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,contradiction,entailment,entailment,neutral,0.5556,1,0,1,0
312,neutral,entailment,neutral,neutral,neutral,neutral,0.3333,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.3333,1,1,0,0,entailment,neutral,neutral,unknown,contradiction,0.3333,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.3333,1,1,0,0
314,neutral,entailment,contradiction,neutral,neutral,neutral,0.9091,1,1,0,0,entailment,entailment,entailment,neutral,neutral,0.9091,0,0,0,0,entailment,neutral,neutral,neutral,neutral,0.4545,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.6364,0,0,1,1
315,contradiction,neutral,neutral,contradiction,contradiction,neutral,0.6087,0,1,0,1,neutral,neutral,contradiction,contradiction,contradiction,0.6087,0,1,0,0,neutral,neutral,neutral,neutral,neutral,0.4783,0,0,1,1,contradiction,contradiction,contradiction,contradiction,neutral,0.6087,0,0,1,0
316,contradiction,contradiction,neutral,neutral,neutral,neutral,0.2105,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.5263,0,0,1,1,contradiction,neutral,neutral,neutral,neutral,0.4211,1,1,0,0,neutral,neutral,unknown,neutral,unknown,0.1053,0,0,1,0
318,contradiction,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,unknown,unknown,neutral,1.0000,0,0,0,1,neutral,neutral,contradiction,contradiction,neutral,0.3333,0,1,0,1,neutral,neutral,neutral,contradiction,neutral,0.4444,0,0,0,1
319,contradiction,neutral,neutral,contradiction,neutral,neutral,0.2222,0,1,1,1,neutral,neutral,unknown,neutral,neutral,0.4444,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.4444,0,0,1,0,neutral,neutral,contradiction,contradiction,neutral,0.1111,0,1,0,1
320,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1
321,entailment,entailment,entailment,neutral,entailment,neutral,0.2500,0,1,1,0,entailment,neutral,entailment,entailment,neutral,0.5833,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.4167,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.4167,1,0,1,1
322,contradiction,neutral,neutral,neutral,neutral,entailment,0.2857,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1
323,entailment,neutral,neutral,contradiction,neutral,neutral,0.2500,0,1,1,1,entailment,contradiction,neutral,neutral,neutral,0.4167,1,1,0,0,neutral,contradiction,neutral,neutral,neutral,0.5833,1,0,1,1,neutral,neutral,contradiction,neutral,neutral,0.5833,0,1,1,1
324,contradiction,neutral,contradiction,neutral,neutral,neutral,0.5385,1,0,1,1,contradiction,neutral,neutral,neutral,neutral,0.7692,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.7692,0,0,1,1,contradiction,neutral,neutral,neutral,neutral,0.7692,1,1,0,0
326,contradiction,contradiction,neutral,contradiction,contradiction,contradiction,0.2273,1,0,1,1,contradiction,neutral,contradiction,contradiction,contradiction,0.1364,1,0,1,1,contradiction,neutral,contradiction,contradiction,contradiction,0.1364,1,0,1,1,contradiction,neutral,neutral,contradiction,neutral,0.1364,1,1,1,0
327,contradiction,neutral,neutral,neutral,neutral,neutral,0.3846,0,0,1,1,neutral,neutral,neutral,unknown,contradiction,0.3846,0,0,0,0,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3846,0,0,1,1
328,entailment,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6667,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6667,1,0,1,0,entailment,unknown,entailment,entailment,neutral,0.7500,0,0,1,0
329,neutral,entailment,neutral,entailment,entailment,entailment,0.6250,1,0,1,1,entailment,neutral,neutral,neutral,entailment,0.6250,1,1,0,1,neutral,neutral,neutral,neutral,unknown,0.6250,0,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6250,1,0,1,0
330,neutral,entailment,unknown,neutral,neutral,neutral,0.5455,0,1,0,0,entailment,neutral,entailment,neutral,neutral,0.3636,1,0,0,0,neutral,neutral,neutral,neutral,unknown,0.5455,0,0,1,0,entailment,neutral,neutral,neutral,entailment,0.4091,1,1,0,1
332,neutral,neutral,neutral,neutral,neutral,contradiction,0.5333,0,0,1,0,entailment,neutral,neutral,neutral,neutral,0.5333,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.2667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1
333,neutral,neutral,neutral,neutral,neutral,neutral,0.4444,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,unknown,unknown,unknown,0.7778,0,0,0,0,neutral,neutral,neutral,neutral,neutral,0.5556,0,0,1,1
334,entailment,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1,entailment,unknown,entailment,neutral,entailment,0.9333,0,0,0,1,entailment,neutral,unknown,neutral,entailment,0.4000,1,0,0,1,entailment,neutral,unknown,unknown,neutral,0.3333,1,0,0,0
335,entailment,contradiction,contradiction,contradiction,contradiction,neutral,0.7500,0,0,1,0,contradiction,contradiction,contradiction,contradiction,neutral,0.7500,0,0,1,0,neutral,contradiction,contradiction,contradiction,contradiction,0.5000,1,1,0,0,neutral,contradiction,contradiction,contradiction,contradiction,0.5000,1,1,0,0
337,contradiction,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5556,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5556,0,0,1,1
339,neutral,neutral,neutral,neutral,neutral,unknown,0.5263,0,0,1,0,entailment,neutral,neutral,unknown,neutral,0.6316,1,1,0,0,entailment,neutral,neutral,neutral,unknown,0.6842,1,1,0,0,neutral,contradiction,neutral,neutral,unknown,0.7368,1,0,1,0
340,entailment,entailment,neutral,neutral,neutral,neutral,0.2857,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.5714,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.2857,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.5714,1,1,0,0
341,neutral,neutral,neutral,neutral,neutral,neutral,0.0769,0,0,1,1,neutral,neutral,neutral,contradiction,neutral,0.0769,0,0,0,1,neutral,neutral,neutral,neutral,neutral,0.6923,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0769,0,0,1,1
342,contradiction,neutral,neutral,neutral,neutral,unknown,0.9412,0,0,1,0,neutral,neutral,unknown,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8235,0,0,1,1,neutral,neutral,unknown,unknown,unknown,0.8235,0,0,0,0
343,entailment,entailment,neutral,unknown,entailment,neutral,0.2353,1,0,1,0,entailment,neutral,entailment,neutral,entailment,0.3529,1,0,0,1,entailment,neutral,neutral,neutral,neutral,0.7059,1,1,0,0,entailment,neutral,entailment,entailment,unknown,0.2941,1,0,1,0
345,neutral,neutral,neutral,neutral,neutral,contradiction,0.1000,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.1000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1000,0,0,1,1
346,neutral,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,entailment,neutral,neutral,neutral,neutral,0.4444,1,1,0,0,neutral,neutral,neutral,unknown,contradiction,0.4444,0,0,0,0,entailment,neutral,neutral,neutral,neutral,0.8889,1,1,0,0
347,contradiction,neutral,neutral,neutral,neutral,contradiction,0.6000,0,0,1,0,neutral,neutral,contradiction,neutral,contradiction,1.0000,0,1,1,0,contradiction,neutral,contradiction,contradiction,contradiction,1.0000,1,0,1,1,neutral,neutral,neutral,contradiction,contradiction,1.0000,0,0,0,0
348,contradiction,neutral,neutral,contradiction,neutral,neutral,0.3636,0,1,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,contradiction,neutral,neutral,neutral,neutral,0.3636,1,1,0,0,neutral,neutral,contradiction,neutral,unknown,0.3636,0,1,1,0
349,entailment,entailment,neutral,entailment,entailment,neutral,0.2000,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.2000,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.2000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2000,1,0,1,0
351,entailment,entailment,neutral,entailment,unknown,neutral,0.1739,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.1739,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2609,1,0,1,0,entailment,neutral,entailment,unknown,unknown,0.1739,1,0,0,0
352,contradiction,neutral,neutral,neutral,neutral,neutral,0.3529,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5882,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5294,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.8824,0,0,1,1
353,entailment,entailment,neutral,neutral,neutral,contradiction,0.2857,1,1,0,0,contradiction,neutral,neutral,neutral,contradiction,0.3571,1,1,0,1,entailment,neutral,neutral,unknown,unknown,0.2857,1,1,0,0,entailment,neutral,contradiction,neutral,neutral,0.2857,1,1,0,0
355,neutral,neutral,unknown,neutral,neutral,neutral,0.7500,0,0,1,1,neutral,contradiction,unknown,neutral,neutral,0.7500,1,0,1,1,neutral,neutral,contradiction,contradiction,contradiction,0.6250,0,1,0,0,neutral,neutral,neutral,neutral,contradiction,0.7500,0,0,1,0
356,entailment,entailment,neutral,entailment,entailment,contradiction,0.6250,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6250,1,0,1,0,entailment,neutral,entailment,entailment,unknown,0.6250,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6250,1,0,1,0
357,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.5000,1,0,1,0,contradiction,neutral,contradiction,contradiction,contradiction,0.5000,1,0,1,1,contradiction,neutral,neutral,neutral,neutral,0.7500,1,1,0,0,contradiction,neutral,contradiction,contradiction,contradiction,0.5000,1,0,1,1
358,contradiction,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,contradiction,neutral,neutral,neutral,neutral,0.2000,1,1,0,0,neutral,neutral,neutral,unknown,neutral,0.4000,0,0,0,1
360,entailment,neutral,neutral,neutral,neutral,neutral,0.7778,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7778,0,0,1,1,entailment,neutral,neutral,neutral,neutral,0.7778,1,1,0,0,neutral,neutral,neutral,neutral,entailment,0.7778,0,0,1,0
361,entailment,entailment,neutral,neutral,entailment,neutral,0.3333,1,1,1,0,entailment,entailment,entailment,entailment,neutral,0.3333,0,0,1,0,entailment,neutral,neutral,entailment,neutral,0.2222,1,1,1,0,entailment,neutral,neutral,neutral,entailment,0.3333,1,1,0,1
362,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.5000,1,0,1,0,contradiction,neutral,neutral,contradiction,neutral,0.3333,1,1,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.5000,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.5000,1,0,1,0
365,entailment,entailment,neutral,entailment,neutral,unknown,0.4167,1,0,0,0,entailment,neutral,contradiction,unknown,neutral,0.2500,1,1,0,0,entailment,neutral,neutral,entailment,neutral,0.4167,1,1,1,0,entailment,neutral,neutral,unknown,unknown,0.2500,1,1,0,0
366,entailment,neutral,neutral,entailment,neutral,entailment,0.7143,0,1,1,0,entailment,neutral,entailment,entailment,neutral,0.1429,1,0,1,0,entailment,neutral,neutral,unknown,unknown,0.2857,1,1,0,0,entailment,neutral,unknown,unknown,neutral,0.7143,1,0,0,0
