id,gold_label,pred_original_base,pred_original_nec,pred_original_nec_ctrl,pred_original_suff,pred_original_suff_ctrl,coverage_original,score_original_nec_flip,score_original_nec_ctrl_flip,score_original_suff_stay,score_original_suff_ctrl_stay,pred_lexical_base,pred_lexical_nec,pred_lexical_nec_ctrl,pred_lexical_suff,pred_lexical_suff_ctrl,coverage_lexical,score_lexical_nec_flip,score_lexical_nec_ctrl_flip,score_lexical_suff_stay,score_lexical_suff_ctrl_stay,pred_syntactic_base,pred_syntactic_nec,pred_syntactic_nec_ctrl,pred_syntactic_suff,pred_syntactic_suff_ctrl,coverage_syntactic,score_syntactic_nec_flip,score_syntactic_nec_ctrl_flip,score_syntactic_suff_stay,score_syntactic_suff_ctrl_stay,pred_pragmatic_base,pred_pragmatic_nec,pred_pragmatic_nec_ctrl,pred_pragmatic_suff,pred_pragmatic_suff_ctrl,coverage_pragmatic,score_pragmatic_nec_flip,score_pragmatic_nec_ctrl_flip,score_pragmatic_suff_stay,score_pragmatic_suff_ctrl_stay
243,contradiction,neutral,unknown,neutral,neutral,neutral,0.9091,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5455,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1
245,entailment,entailment,unknown,entailment,entailment,entailment,0.9333,0,0,1,1,entailment,neutral,neutral,neutral,neutral,0.9333,1,1,0,0,entailment,neutral,entailment,entailment,neutral,0.4667,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.2000,1,0,1,1
247,neutral,entailment,neutral,neutral,entailment,entailment,0.5000,1,1,1,1,entailment,neutral,entailment,entailment,entailment,0.3333,1,0,1,1,neutral,unknown,neutral,entailment,unknown,0.4167,0,0,0,0,entailment,unknown,neutral,neutral,neutral,0.5000,0,1,0,0
249,entailment,entailment,entailment,entailment,entailment,entailment,0.6000,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6000,1,0,1,1,entailment,entailment,neutral,entailment,neutral,0.3500,0,1,1,0,entailment,entailment,entailment,entailment,entailment,0.3500,0,0,1,1
250,contradiction,neutral,neutral,neutral,neutral,entailment,0.1667,0,0,1,0,neutral,neutral,neutral,neutral,entailment,0.1667,0,0,1,0,neutral,neutral,neutral,entailment,entailment,0.1667,0,0,0,0,neutral,neutral,neutral,neutral,unknown,0.1667,0,0,1,0
251,entailment,entailment,neutral,entailment,entailment,entailment,0.4667,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.4667,1,0,1,0,entailment,unknown,entailment,entailment,neutral,0.4667,0,0,1,0,entailment,unknown,entailment,entailment,entailment,0.4667,0,0,1,1
252,contradiction,neutral,neutral,neutral,neutral,entailment,0.6818,0,0,1,0,neutral,neutral,unknown,unknown,unknown,0.2727,0,0,0,0,neutral,neutral,neutral,neutral,neutral,0.5455,0,0,1,1,neutral,neutral,neutral,unknown,entailment,0.2727,0,0,0,0
253,neutral,entailment,neutral,entailment,entailment,neutral,0.4615,1,0,1,0,entailment,entailment,entailment,entailment,entailment,0.6923,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.5385,1,0,1,0,entailment,neutral,entailment,unknown,entailment,0.3077,1,0,0,1
255,contradiction,neutral,contradiction,contradiction,neutral,neutral,0.1500,1,1,1,1,neutral,contradiction,neutral,neutral,unknown,0.1500,1,0,1,0,neutral,unknown,neutral,neutral,entailment,0.3500,0,0,1,0,neutral,neutral,neutral,neutral,unknown,0.6000,0,0,1,0
256,entailment,entailment,neutral,entailment,entailment,neutral,0.2727,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.5455,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.3636,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.9091,1,0,1,0
258,contradiction,neutral,unknown,contradiction,contradiction,neutral,0.9286,0,1,0,1,contradiction,neutral,contradiction,contradiction,contradiction,0.7143,1,0,1,1,neutral,contradiction,neutral,neutral,contradiction,0.7857,1,0,1,0,contradiction,neutral,contradiction,unknown,unknown,0.7143,1,0,0,0
259,contradiction,neutral,neutral,neutral,contradiction,unknown,0.1667,0,0,0,0,neutral,neutral,neutral,contradiction,neutral,0.1667,0,0,0,1,neutral,entailment,unknown,unknown,neutral,0.5000,1,0,0,1,neutral,entailment,unknown,unknown,neutral,0.5000,1,0,0,1
260,entailment,entailment,unknown,entailment,entailment,entailment,0.7500,0,0,1,1,entailment,unknown,entailment,entailment,entailment,0.7500,0,0,1,1,entailment,unknown,entailment,entailment,neutral,0.7500,0,0,1,0,entailment,neutral,entailment,entailment,neutral,0.7500,1,0,1,0
261,entailment,entailment,neutral,entailment,entailment,neutral,0.2727,1,0,1,0,entailment,entailment,neutral,neutral,entailment,0.8182,0,1,0,1,entailment,neutral,entailment,neutral,entailment,0.2727,1,0,0,1,entailment,neutral,entailment,unknown,unknown,0.2727,1,0,0,0
262,neutral,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,entailment,neutral,neutral,entailment,0.5000,1,0,1,0,neutral,unknown,entailment,entailment,neutral,0.8182,0,1,0,1,entailment,neutral,entailment,neutral,entailment,0.2273,1,0,0,1
263,neutral,entailment,neutral,neutral,neutral,neutral,0.6000,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.5500,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.6500,1,1,0,0,entailment,neutral,entailment,entailment,neutral,0.5500,1,0,1,0
264,contradiction,contradiction,neutral,neutral,neutral,neutral,0.2857,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.1429,0,0,0,0,contradiction,neutral,neutral,neutral,unknown,0.2857,1,1,0,0
265,contradiction,contradiction,neutral,neutral,contradiction,neutral,0.2000,1,1,1,0,neutral,neutral,contradiction,neutral,entailment,0.2000,0,1,1,0,contradiction,neutral,neutral,contradiction,contradiction,0.2500,1,1,1,1,contradiction,neutral,contradiction,unknown,unknown,0.2000,1,0,0,0
267,neutral,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.2500,0,0,0,0
269,contradiction,neutral,unknown,neutral,neutral,neutral,0.8750,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
270,neutral,neutral,neutral,neutral,neutral,neutral,0.5333,0,0,1,1,neutral,neutral,neutral,unknown,neutral,0.6000,0,0,0,1,entailment,neutral,entailment,entailment,entailment,0.5333,1,0,1,1,neutral,unknown,unknown,unknown,unknown,0.9333,0,0,0,0
271,contradiction,neutral,entailment,neutral,neutral,neutral,0.7727,1,0,1,1,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8182,0,0,1,1,neutral,entailment,neutral,neutral,neutral,0.9091,1,0,1,1
272,contradiction,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,contradiction,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1
274,entailment,entailment,neutral,entailment,entailment,neutral,0.3636,1,0,1,0,entailment,entailment,entailment,entailment,neutral,0.3636,0,0,1,0,entailment,entailment,entailment,entailment,entailment,0.3636,0,0,1,1,entailment,entailment,entailment,entailment,unknown,0.3636,0,0,1,0
275,contradiction,neutral,neutral,neutral,neutral,neutral,0.6364,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6364,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6364,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.1818,0,0,0,0
276,contradiction,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.8000,0,0,1,1,neutral,neutral,neutral,neutral,entailment,0.5000,0,0,1,0,neutral,neutral,unknown,unknown,unknown,0.3000,0,0,0,0
277,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.1053,1,0,0,0,contradiction,neutral,neutral,neutral,entailment,0.2632,1,1,0,0,contradiction,contradiction,contradiction,contradiction,neutral,0.1053,0,0,1,0,neutral,contradiction,contradiction,neutral,unknown,0.1053,1,1,1,0
279,neutral,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1
280,neutral,neutral,neutral,entailment,entailment,neutral,1.0000,0,1,0,1,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1,entailment,unknown,entailment,entailment,neutral,1.0000,0,0,1,0
281,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,entailment,entailment,0.3333,0,0,0,0,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1
282,entailment,entailment,entailment,neutral,entailment,neutral,0.7143,0,1,1,0,entailment,neutral,entailment,entailment,neutral,0.7857,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.9286,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.7857,1,0,1,1
284,entailment,entailment,neutral,entailment,entailment,neutral,0.5333,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.5333,1,0,1,0,entailment,unknown,unknown,unknown,neutral,0.5333,0,0,0,0,entailment,unknown,unknown,unknown,neutral,0.8667,0,0,0,0
285,neutral,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
286,neutral,neutral,neutral,entailment,entailment,neutral,0.5625,0,1,0,1,neutral,neutral,neutral,entailment,neutral,0.5625,0,0,0,1,neutral,neutral,neutral,entailment,neutral,0.5625,0,0,0,1,entailment,neutral,neutral,entailment,neutral,0.3750,1,1,1,0
288,contradiction,contradiction,neutral,contradiction,unknown,neutral,0.2222,1,0,0,0,contradiction,neutral,contradiction,neutral,unknown,0.2222,1,0,0,0,contradiction,neutral,contradiction,unknown,unknown,0.2222,1,0,0,0,contradiction,neutral,contradiction,unknown,unknown,0.2222,1,0,0,0
289,neutral,entailment,unknown,neutral,neutral,neutral,0.3000,0,1,0,0,entailment,neutral,unknown,unknown,neutral,0.5000,1,0,0,0,entailment,neutral,neutral,neutral,entailment,0.2000,1,1,0,1,entailment,unknown,unknown,unknown,unknown,0.2000,0,0,0,0
290,neutral,entailment,neutral,entailment,entailment,neutral,0.2857,1,0,1,0,entailment,neutral,neutral,entailment,entailment,0.2857,1,1,1,1,entailment,neutral,neutral,neutral,neutral,0.4286,1,1,0,0,entailment,unknown,entailment,unknown,unknown,0.2857,0,0,0,0
291,neutral,entailment,entailment,neutral,neutral,neutral,0.4444,0,1,0,0,entailment,neutral,neutral,neutral,neutral,0.5556,1,1,0,0,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0,neutral,entailment,neutral,neutral,neutral,0.6667,1,0,1,1
294,contradiction,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7500,0,0,1,1
295,entailment,entailment,unknown,entailment,entailment,entailment,0.8750,0,0,1,1,entailment,unknown,entailment,entailment,neutral,0.8750,0,0,1,0,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1
297,contradiction,neutral,neutral,neutral,neutral,neutral,0.8889,0,0,1,1,neutral,entailment,neutral,neutral,neutral,0.8889,1,0,1,1,neutral,entailment,contradiction,contradiction,contradiction,1.0000,1,1,0,0,neutral,unknown,unknown,unknown,unknown,0.4444,0,0,0,0
298,neutral,entailment,unknown,unknown,neutral,neutral,0.5714,0,0,0,0,entailment,unknown,unknown,unknown,neutral,0.5714,0,0,0,0,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,entailment,unknown,unknown,unknown,unknown,0.5714,0,0,0,0
299,neutral,entailment,neutral,neutral,entailment,entailment,0.6364,1,1,1,1,entailment,neutral,entailment,entailment,entailment,0.6364,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.4545,1,0,1,0,entailment,unknown,entailment,entailment,entailment,0.6364,0,0,1,1
300,neutral,entailment,neutral,entailment,entailment,entailment,0.4286,1,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1,entailment,entailment,neutral,entailment,entailment,0.4286,0,1,1,1,entailment,neutral,entailment,entailment,entailment,0.4286,1,0,1,1
301,contradiction,neutral,neutral,neutral,unknown,unknown,0.1250,0,0,0,0,neutral,entailment,neutral,unknown,entailment,0.1250,1,0,0,0,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,unknown,neutral,0.2500,0,0,0,1
302,neutral,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.6000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6000,1,0,1,0,entailment,neutral,neutral,neutral,entailment,0.4000,1,1,0,1
305,contradiction,neutral,unknown,neutral,neutral,neutral,0.4444,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4444,0,0,1,1,neutral,unknown,neutral,neutral,entailment,0.4444,0,0,1,0,neutral,neutral,neutral,neutral,unknown,0.4444,0,0,1,0
306,neutral,entailment,neutral,neutral,neutral,neutral,0.5714,1,1,0,0,entailment,unknown,unknown,unknown,neutral,0.5714,0,0,0,0,entailment,unknown,neutral,neutral,neutral,0.8571,0,1,0,0,entailment,neutral,entailment,entailment,neutral,0.5714,1,0,1,0
307,neutral,entailment,neutral,neutral,neutral,neutral,0.3529,1,1,0,0,entailment,unknown,neutral,neutral,neutral,0.8235,0,1,0,0,neutral,neutral,neutral,neutral,unknown,0.2941,0,0,1,0,entailment,neutral,neutral,neutral,neutral,0.8235,1,1,0,0
308,entailment,neutral,neutral,entailment,neutral,unknown,0.2381,0,1,1,0,neutral,neutral,entailment,neutral,neutral,0.3333,0,1,1,1,neutral,unknown,unknown,unknown,neutral,0.5238,0,0,0,1,neutral,unknown,neutral,neutral,neutral,0.6667,0,0,1,1
310,contradiction,contradiction,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1
311,entailment,entailment,entailment,entailment,neutral,neutral,0.6667,0,0,0,0,entailment,entailment,entailment,neutral,entailment,0.6667,0,0,0,1,entailment,neutral,neutral,neutral,entailment,0.6667,1,1,0,1,entailment,unknown,entailment,entailment,entailment,0.8889,0,0,1,1
312,neutral,entailment,entailment,entailment,unknown,neutral,0.0476,0,0,0,0,entailment,neutral,entailment,entailment,entailment,0.1905,1,0,1,1,entailment,entailment,entailment,neutral,unknown,0.0476,0,0,0,0,entailment,entailment,entailment,neutral,unknown,0.0476,0,0,0,0
314,neutral,entailment,neutral,neutral,entailment,entailment,0.4545,1,1,1,1,entailment,neutral,entailment,entailment,entailment,0.4545,1,0,1,1,entailment,neutral,neutral,neutral,entailment,0.3636,1,1,0,1,entailment,neutral,unknown,unknown,unknown,0.3636,1,0,0,0
315,contradiction,neutral,neutral,contradiction,neutral,neutral,0.3043,0,1,1,1,neutral,neutral,contradiction,neutral,neutral,0.3478,0,1,1,1,neutral,neutral,neutral,neutral,unknown,0.2174,0,0,1,0,neutral,contradiction,neutral,unknown,unknown,0.3043,1,0,0,0
316,contradiction,contradiction,neutral,unknown,unknown,neutral,0.5263,1,0,0,0,contradiction,neutral,neutral,neutral,unknown,0.1053,1,1,0,0,contradiction,neutral,contradiction,contradiction,unknown,0.1053,1,0,1,0,contradiction,neutral,contradiction,contradiction,unknown,0.1053,1,0,1,0
318,contradiction,neutral,neutral,neutral,neutral,entailment,0.3333,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,unknown,contradiction,neutral,neutral,0.3333,0,1,1,1,neutral,neutral,neutral,neutral,entailment,0.3333,0,0,1,0
319,contradiction,neutral,entailment,neutral,neutral,neutral,0.4444,1,0,1,1,neutral,neutral,neutral,unknown,unknown,0.2222,0,0,0,0,neutral,neutral,neutral,unknown,entailment,0.4444,0,0,0,0,neutral,unknown,unknown,unknown,unknown,0.4444,0,0,0,0
320,neutral,neutral,entailment,neutral,neutral,neutral,0.8571,1,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,entailment,neutral,neutral,neutral,0.8571,1,0,1,1,neutral,unknown,neutral,neutral,neutral,0.8571,0,0,1,1
321,entailment,entailment,entailment,entailment,entailment,entailment,0.2500,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.6667,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.6667,0,0,1,1
322,contradiction,contradiction,neutral,neutral,neutral,neutral,0.2857,1,1,0,0,contradiction,neutral,contradiction,contradiction,contradiction,0.2857,1,0,1,1,neutral,entailment,neutral,neutral,neutral,0.2857,1,0,1,1,neutral,neutral,neutral,unknown,unknown,0.2857,0,0,0,0
323,entailment,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5833,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.5000,0,0,1,0
324,contradiction,neutral,unknown,neutral,neutral,neutral,0.9231,0,0,1,1,neutral,unknown,neutral,neutral,contradiction,0.9231,0,0,1,0,contradiction,neutral,neutral,neutral,neutral,0.3077,1,1,0,0,neutral,unknown,neutral,neutral,neutral,0.6923,0,0,1,1
326,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.2273,1,0,1,0,neutral,neutral,neutral,unknown,neutral,0.0909,0,0,0,1,contradiction,neutral,contradiction,contradiction,neutral,0.2727,1,0,1,0,contradiction,neutral,contradiction,neutral,unknown,0.1818,1,0,0,0
327,contradiction,neutral,neutral,neutral,neutral,neutral,0.3846,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3846,0,0,1,1,neutral,neutral,neutral,unknown,neutral,0.3846,0,0,0,1,neutral,neutral,unknown,unknown,unknown,0.3846,0,0,0,0
328,entailment,entailment,neutral,entailment,neutral,neutral,0.5833,1,0,0,0,entailment,neutral,neutral,entailment,entailment,0.6667,1,1,1,1,entailment,neutral,entailment,entailment,entailment,0.5833,1,0,1,1,entailment,unknown,neutral,neutral,entailment,0.6667,0,1,0,1
329,neutral,neutral,unknown,entailment,entailment,neutral,0.8750,0,1,0,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1,neutral,neutral,entailment,entailment,entailment,0.5000,0,1,0,0,neutral,neutral,entailment,entailment,entailment,0.6250,0,1,0,0
330,neutral,neutral,unknown,entailment,entailment,entailment,0.5000,0,1,0,0,neutral,unknown,entailment,entailment,entailment,0.5455,0,1,0,0,entailment,unknown,entailment,entailment,entailment,0.5455,0,0,1,1,neutral,neutral,neutral,entailment,entailment,0.5000,0,0,0,0
332,neutral,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,neutral,unknown,neutral,neutral,entailment,0.9333,0,0,1,0,neutral,entailment,neutral,neutral,neutral,0.9333,1,0,1,1,neutral,entailment,entailment,neutral,entailment,0.2667,1,1,1,0
333,neutral,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,unknown,neutral,unknown,neutral,0.6667,0,0,0,1,neutral,neutral,neutral,unknown,neutral,0.2222,0,0,0,1
334,entailment,entailment,entailment,entailment,entailment,unknown,0.2667,0,0,1,0,entailment,neutral,entailment,neutral,entailment,0.3333,1,0,0,1,entailment,neutral,unknown,unknown,neutral,0.4667,1,0,0,0,entailment,neutral,entailment,entailment,entailment,0.4667,1,0,1,1
335,entailment,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,contradiction,neutral,neutral,neutral,0.7500,1,0,1,1,entailment,neutral,neutral,neutral,neutral,0.7500,1,1,0,0,neutral,unknown,neutral,neutral,neutral,0.7500,0,0,1,1
337,contradiction,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,unknown,unknown,unknown,0.4444,0,0,0,0,neutral,neutral,unknown,unknown,unknown,0.4444,0,0,0,0,neutral,neutral,unknown,unknown,neutral,0.4444,0,0,0,1
338,neutral,entailment,neutral,entailment,neutral,neutral,0.5000,1,0,0,0,entailment,unknown,neutral,neutral,neutral,0.4286,0,1,0,0,entailment,neutral,neutral,entailment,neutral,0.4286,1,1,1,0,entailment,neutral,entailment,neutral,neutral,0.2857,1,0,0,0
339,neutral,neutral,neutral,neutral,neutral,neutral,0.5789,0,0,1,1,entailment,entailment,neutral,neutral,entailment,0.6316,0,1,0,1,entailment,entailment,neutral,neutral,entailment,0.6842,0,1,0,1,entailment,unknown,neutral,neutral,neutral,0.6842,0,1,0,0
340,entailment,entailment,neutral,neutral,entailment,neutral,0.5714,1,1,1,0,entailment,entailment,unknown,unknown,entailment,0.7143,0,0,0,1,entailment,neutral,unknown,unknown,neutral,0.5714,1,0,0,0,entailment,neutral,neutral,entailment,unknown,0.1429,1,1,1,0
341,neutral,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5385,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8462,0,0,1,1,neutral,entailment,neutral,neutral,neutral,1.0000,1,0,1,1
342,contradiction,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.9412,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7647,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1
343,entailment,entailment,entailment,neutral,entailment,entailment,0.1765,0,1,1,1,entailment,neutral,entailment,entailment,neutral,0.3529,1,0,1,0,entailment,entailment,entailment,entailment,neutral,0.4706,0,0,1,0,entailment,neutral,entailment,unknown,entailment,0.2353,1,0,0,1
345,neutral,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.1000,0,0,0,0,neutral,neutral,neutral,neutral,unknown,0.1000,0,0,1,0
346,neutral,neutral,neutral,neutral,neutral,neutral,0.5556,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5556,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1
347,contradiction,neutral,neutral,neutral,neutral,contradiction,0.6000,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,neutral,neutral,contradiction,contradiction,neutral,0.6000,0,1,0,1,contradiction,unknown,neutral,neutral,neutral,0.6000,0,1,0,0
348,contradiction,neutral,entailment,neutral,unknown,neutral,0.1818,1,0,0,1,entailment,neutral,neutral,neutral,entailment,0.3636,1,1,0,1,neutral,neutral,entailment,entailment,neutral,0.9091,0,1,0,1,neutral,neutral,neutral,unknown,neutral,0.2727,0,0,0,1
349,entailment,entailment,neutral,entailment,entailment,unknown,0.2000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2000,1,0,1,0,neutral,entailment,unknown,unknown,entailment,0.7000,1,0,0,0,entailment,neutral,entailment,unknown,unknown,0.2000,1,0,0,0
351,entailment,entailment,neutral,entailment,entailment,neutral,0.2609,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2609,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2609,1,0,1,0,entailment,entailment,entailment,entailment,unknown,0.2609,0,0,1,0
352,contradiction,neutral,unknown,neutral,neutral,neutral,0.9412,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6471,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.8824,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.9412,0,0,1,1
353,entailment,contradiction,entailment,entailment,neutral,neutral,0.2857,1,1,0,0,neutral,neutral,neutral,neutral,entailment,0.2857,0,0,1,0,neutral,entailment,entailment,entailment,entailment,0.2857,1,1,0,0,contradiction,entailment,unknown,unknown,unknown,0.2857,1,0,0,0
355,neutral,neutral,neutral,neutral,neutral,unknown,0.2500,0,0,1,0,neutral,neutral,neutral,contradiction,neutral,0.2500,0,0,0,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.6250,0,0,1,1
356,entailment,entailment,neutral,entailment,entailment,neutral,0.5625,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.5625,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.5625,1,0,1,0,entailment,unknown,entailment,entailment,neutral,0.6250,0,0,1,0
357,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.3750,1,0,0,0,contradiction,neutral,neutral,neutral,entailment,0.3750,1,1,0,0,contradiction,entailment,contradiction,unknown,unknown,0.1250,1,0,0,0,contradiction,neutral,neutral,unknown,unknown,0.1250,1,1,0,0
358,contradiction,contradiction,neutral,neutral,neutral,unknown,0.2000,1,1,0,0,neutral,unknown,neutral,unknown,unknown,0.4000,0,0,0,0,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,unknown,unknown,unknown,unknown,0.4000,0,0,0,0
360,entailment,entailment,neutral,neutral,neutral,neutral,0.2222,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.7778,0,0,1,1,entailment,neutral,neutral,neutral,neutral,0.4444,1,1,0,0,neutral,neutral,entailment,entailment,entailment,0.7778,0,1,0,0
361,entailment,entailment,neutral,entailment,neutral,neutral,0.3333,1,0,0,0,entailment,neutral,entailment,neutral,neutral,0.3333,1,0,0,0,entailment,neutral,neutral,unknown,unknown,0.1111,1,1,0,0,entailment,neutral,neutral,entailment,neutral,0.2222,1,1,1,0
362,contradiction,contradiction,neutral,contradiction,contradiction,contradiction,0.5000,1,0,1,1,contradiction,neutral,contradiction,contradiction,neutral,0.5000,1,0,1,0,contradiction,neutral,contradiction,contradiction,contradiction,0.5000,1,0,1,1,neutral,neutral,contradiction,contradiction,neutral,0.5000,0,1,0,1
365,entailment,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.4167,1,0,1,1,entailment,neutral,entailment,unknown,entailment,0.2500,1,0,0,1
366,entailment,entailment,neutral,entailment,entailment,neutral,0.4286,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.1429,1,0,1,1,entailment,unknown,entailment,entailment,unknown,0.2857,0,0,1,0,neutral,unknown,neutral,entailment,unknown,0.4286,0,0,0,0
